LSOA21CD,LSOA21NM,IMD_Decile,older_adults_pct,older_basket_time,older_basket_mismatch,older_basket_policy_class,children_pct,children_basket_time,children_basket_mismatch,children_basket_policy_class
E01003029,Lambeth 017A,5,8.09628008752735,9.66666666666667,Low need / high access,Low need / high access,10.7768052516411,7.66666666666667,Low need / high access,Low need / high access
E01003030,Lambeth 019D,6,6.03948896631824,13,Low need / low access,Other,11.3821138211382,10,Low need / low access,Other
E01003031,Lambeth 023A,4,5.4002541296061,11.6666666666667,Low need / low access,Other,13.722998729352,8,Low need / high access,Low need / high access
E01003032,Lambeth 017B,3,11.3887274840209,6.66666666666667,High need / high access,Other,12.0278907611854,5.66666666666667,Low need / high access,Low need / high access
E01003033,Lambeth 019E,6,8.96168108776267,13.6666666666667,Low need / low access,Other,18.9740420271941,9.66666666666667,Low need / low access,Other
E01003034,Lambeth 012A,5,7.98293723339427,7.66666666666667,Low need / high access,Low need / high access,16.5143205362584,6.33333333333333,Low need / high access,Low need / high access
E01003035,Lambeth 012B,4,6.93127962085308,5.33333333333333,Low need / high access,Low need / high access,9.83412322274881,6,Low need / high access,Low need / high access
E01003036,Lambeth 012C,4,7.27272727272727,4.66666666666667,Low need / high access,Low need / high access,9.60227272727273,5,Low need / high access,Low need / high access
E01003037,Lambeth 013A,2,9.8679638637943,8.66666666666667,Low need / high access,Low need / high access,14.2460041695622,8.66666666666667,Low need / high access,Low need / high access
E01003038,Lambeth 013B,6,12.2796709753232,8.66666666666667,High need / high access,Other,11.0458284371328,9,Low need / high access,Low need / high access
E01003039,Lambeth 013C,8,8.12928501469148,5.33333333333333,Low need / high access,Low need / high access,12.5857002938296,5.33333333333333,Low need / high access,Low need / high access
E01003040,Lambeth 013D,5,9.95184590690209,9.66666666666667,Low need / high access,Low need / high access,13.0818619582665,9.33333333333333,Low need / high access,Low need / high access
E01003041,Lambeth 017C,2,10.1906640368179,4.33333333333333,Low need / high access,Low need / high access,13.9381985535832,5.33333333333333,Low need / high access,Low need / high access
E01003042,Lambeth 013E,4,8.11541929666366,9.66666666666667,Low need / high access,Low need / high access,10.2795311091073,7.66666666666667,Low need / high access,Low need / high access
E01003043,Lambeth 018A,4,10.1359703337454,11.6666666666667,Low need / low access,Other,11.7428924598269,13,Low need / low access,Other
E01003044,Lambeth 018B,2,6.59574468085106,14,Low need / low access,Other,19.3617021276596,11,High need / low access,High need / low access
E01003045,Lambeth 011A,2,9.10005027652086,10,Low need / high access,Low need / high access,17.8481649069884,7.66666666666667,Low need / high access,Low need / high access
E01003046,Lambeth 009A,2,5.59190957763236,8,Low need / high access,Low need / high access,18.2034503271862,5.66666666666667,Low need / high access,Low need / high access
E01003047,Lambeth 011B,2,6.9910514541387,8.33333333333333,Low need / high access,Low need / high access,11.6890380313199,10,Low need / low access,Other
E01003048,Lambeth 009B,2,6.01150026136958,4,Low need / high access,Low need / high access,24.5164662833246,5.33333333333333,High need / high access,Other
E01003049,Lambeth 011C,2,6.67798528579513,9,Low need / high access,Low need / high access,16.6383701188455,7.66666666666667,Low need / high access,Low need / high access
E01003050,Lambeth 016B,3,7.38636363636364,11,Low need / low access,Other,8.90151515151515,11,Low need / low access,Other
E01003051,Lambeth 018C,2,4.29389312977099,6,Low need / high access,Low need / high access,11.0209923664122,6.66666666666667,Low need / high access,Low need / high access
E01003052,Lambeth 016C,2,7.23595505617978,10.3333333333333,Low need / low access,Other,17.438202247191,7.66666666666667,Low need / high access,Low need / high access
E01003053,Lambeth 015B,4,6.39187574671446,7,Low need / high access,Low need / high access,5.79450418160096,6.66666666666667,Low need / high access,Low need / high access
E01003054,Lambeth 015C,4,3.9671682626539,5.33333333333333,Low need / high access,Low need / high access,6.11035111719106,5.66666666666667,Low need / high access,Low need / high access
E01003055,Lambeth 016D,2,10.2372034956305,8,Low need / high access,Low need / high access,9.17602996254682,10,Low need / low access,Other
E01003056,Lambeth 015D,3,5.62060889929742,4.66666666666667,Low need / high access,Low need / high access,6.44028103044497,6.66666666666667,Low need / high access,Low need / high access
E01003057,Lambeth 017D,2,7.09677419354839,1.66666666666667,Low need / high access,Low need / high access,15.4838709677419,3,Low need / high access,Low need / high access
E01003058,Lambeth 015E,4,6.26579080343608,8.66666666666667,Low need / high access,Low need / high access,8.08489135927236,9.33333333333333,Low need / high access,Low need / high access
E01003059,Lambeth 011D,2,7.46606334841629,8.66666666666667,Low need / high access,Low need / high access,12.9864253393665,7.33333333333333,Low need / high access,Low need / high access
E01003060,Lambeth 011E,2,8.24499411071849,7.33333333333333,Low need / high access,Low need / high access,16.3133097762073,7,Low need / high access,Low need / high access
E01003061,Lambeth 011F,2,10.6094808126411,7.66666666666667,Low need / high access,Low need / high access,9.33032355154251,8.33333333333333,Low need / high access,Low need / high access
E01003062,Lambeth 033A,4,7.40740740740741,6.33333333333333,Low need / high access,Low need / high access,16.2309368191721,5.66666666666667,Low need / high access,Low need / high access
E01003063,Lambeth 033B,2,8.51063829787234,11.3333333333333,Low need / low access,Other,18.7820983125459,11.3333333333333,Low need / low access,Other
E01003064,Lambeth 028A,7,9.28327645051194,9.66666666666667,Low need / high access,Low need / high access,21.9112627986348,9.66666666666667,High need / low access,High need / low access
E01003065,Lambeth 031A,2,9.40119760479042,10,Low need / high access,Low need / high access,26.7065868263473,8.33333333333333,High need / high access,Other
E01003066,Lambeth 028B,2,8.05511393746688,12,Low need / low access,Other,19.3428722840488,10.3333333333333,High need / low access,High need / low access
E01003067,Lambeth 033C,5,9.90353697749196,6,Low need / high access,Low need / high access,22.443729903537,6.66666666666667,High need / high access,Other
E01003068,Lambeth 031B,3,9.09669211195929,9.66666666666667,Low need / high access,Low need / high access,23.2824427480916,7.33333333333333,High need / high access,Other
E01003069,Lambeth 033D,3,9.57602339181287,9,Low need / high access,Low need / high access,21.8567251461988,8.33333333333333,High need / high access,Other
E01003070,Lambeth 033E,2,12.0801033591731,10,High need / high access,Other,19.3152454780362,9.33333333333333,High need / high access,Other
E01003071,Lambeth 018D,6,6.74978503869304,8.33333333333333,Low need / high access,Low need / high access,14.6603611349957,8.66666666666667,Low need / high access,Low need / high access
E01003072,Lambeth 014A,6,15.0259067357513,9,High need / high access,Other,17.6165803108808,10.6666666666667,Low need / low access,Other
E01003073,Lambeth 014B,3,9.49406620861961,8,Low need / high access,Low need / high access,18.1761399125547,5.33333333333333,Low need / high access,Low need / high access
E01003074,Lambeth 018E,4,7.79661016949153,9.66666666666667,Low need / high access,Low need / high access,12.7542372881356,9,Low need / high access,Low need / high access
E01003075,Lambeth 009C,2,7.35551663747811,6,Low need / high access,Low need / high access,19.9065966141273,6.33333333333333,High need / high access,Other
E01003076,Lambeth 014C,5,3.88744909292855,10,Low need / high access,Low need / high access,16.1791928915217,10.6666666666667,Low need / low access,Other
E01003077,Lambeth 014D,5,5.58539205155747,5,Low need / high access,Low need / high access,12.3523093447905,6.33333333333333,Low need / high access,Low need / high access
E01003078,Lambeth 014E,8,12.7228027043639,14.6666666666667,High need / low access,High need / low access,18.8690842040565,14,Low need / low access,Other
E01003079,Lambeth 027A,3,7.18954248366013,11.6666666666667,Low need / low access,Other,20.5585264408794,12.6666666666667,High need / low access,High need / low access
E01003080,Lambeth 027B,5,8.03571428571429,11.6666666666667,Low need / low access,Other,22.3214285714286,11.6666666666667,High need / low access,High need / low access
E01003081,Lambeth 028C,3,6.49141630901288,11.3333333333333,Low need / low access,Other,19.0450643776824,10,Low need / low access,Other
E01003082,Lambeth 031C,3,15.3454545454545,9.33333333333333,High need / high access,Other,18.7636363636364,9,Low need / high access,Low need / high access
E01003083,Lambeth 030A,5,13.7573004542505,14.6666666666667,High need / low access,High need / low access,18.624269954575,12,Low need / low access,Other
E01003084,Lambeth 030B,5,10.2257636122178,12,Low need / low access,Other,18.2602921646746,10.6666666666667,Low need / low access,Other
E01003085,Lambeth 030C,6,14.80244852532,13,High need / low access,High need / low access,21.6471897607123,11.3333333333333,High need / low access,High need / low access
E01003086,Lambeth 031D,3,7.95381654906992,10,Low need / high access,Low need / high access,19.4996792815908,7.66666666666667,High need / high access,Other
E01003087,Lambeth 031E,2,8.83607556368068,10,Low need / high access,Low need / high access,23.217550274223,7,High need / high access,Other
E01003088,Lambeth 010A,3,5.6710775047259,9.66666666666667,Low need / high access,Low need / high access,16.1940768746062,11.3333333333333,Low need / low access,Other
E01003089,Lambeth 008A,3,4.90956072351421,4.66666666666667,Low need / high access,Low need / high access,18.1395348837209,6,Low need / high access,Low need / high access
E01003090,Lambeth 012D,4,5.66750629722922,7,Low need / high access,Low need / high access,8.52225020990764,8.33333333333333,Low need / high access,Low need / high access
E01003091,Lambeth 008B,4,5.78271028037383,9,Low need / high access,Low need / high access,16.9392523364486,8.66666666666667,Low need / high access,Low need / high access
E01003092,Lambeth 008C,2,5.53191489361702,4.66666666666667,Low need / high access,Low need / high access,18.1276595744681,4.33333333333333,Low need / high access,Low need / high access
E01003093,Lambeth 010B,2,8.6634740966478,4,Low need / high access,Low need / high access,19.2424902046147,4.66666666666667,High need / high access,Other
E01003094,Lambeth 010C,3,10.1078167115903,6,Low need / high access,Low need / high access,9.90566037735849,4.33333333333333,Low need / high access,Low need / high access
E01003095,Lambeth 012E,5,7.30816077953715,9.66666666666667,Low need / high access,Low need / high access,12.9719853836784,11,Low need / low access,Other
E01003096,Lambeth 010D,4,6.44391408114559,8,Low need / high access,Low need / high access,5.77565632458234,7.33333333333333,Low need / high access,Low need / high access
E01003097,Lambeth 006A,3,14.2490372272144,4.33333333333333,High need / high access,Other,13.0295250320924,3.66666666666667,Low need / high access,Low need / high access
E01003098,Lambeth 005A,4,10.5937921727395,8,Low need / high access,Low need / high access,13.6302294197031,8.33333333333333,Low need / high access,Low need / high access
E01003099,Lambeth 005B,3,9.00529723366686,6,Low need / high access,Low need / high access,14.1848145968217,6.66666666666667,Low need / high access,Low need / high access
E01003100,Lambeth 005C,6,3.47567030784508,7.33333333333333,Low need / high access,Low need / high access,7.24925521350546,8,Low need / high access,Low need / high access
E01003101,Lambeth 003A,3,6.69923237962317,7,Low need / high access,Low need / high access,13.049546406141,6.66666666666667,Low need / high access,Low need / high access
E01003102,Lambeth 004A,4,12.0446533490012,6,High need / high access,Other,8.1668625146886,4,Low need / high access,Low need / high access
E01003104,Lambeth 004C,4,9.17484131563762,6.33333333333333,Low need / high access,Low need / high access,11.3675706866705,5,Low need / high access,Low need / high access
E01003105,Lambeth 003B,3,12.8805620608899,6,High need / high access,Other,16.2177985948478,5,Low need / high access,Low need / high access
E01003106,Lambeth 003C,3,9.78464419475655,6.33333333333333,Low need / high access,Low need / high access,17.0880149812734,5.66666666666667,Low need / high access,Low need / high access
E01003107,Lambeth 003D,6,9.34629929767693,4.66666666666667,Low need / high access,Low need / high access,9.88654781199352,5,Low need / high access,Low need / high access
E01003108,Lambeth 002B,3,11.6966580976864,7,High need / high access,Other,18.6375321336761,4.66666666666667,Low need / high access,Low need / high access
E01003110,Lambeth 002C,6,12.8717698683569,8.33333333333333,High need / high access,Other,11.9453924914676,5.33333333333333,Low need / high access,Low need / high access
E01003111,Lambeth 002D,2,11.0606060606061,8.33333333333333,Low need / high access,Low need / high access,21.3131313131313,6,High need / high access,Other
E01003112,Lambeth 002E,3,8.51419031719533,7.33333333333333,Low need / high access,Low need / high access,18.4752365052866,6,Low need / high access,Low need / high access
E01003113,Lambeth 032A,4,8.58416945373467,13.3333333333333,Low need / low access,Other,16.6109253065775,12.3333333333333,Low need / low access,Other
E01003114,Lambeth 032B,4,5.28052805280528,10.6666666666667,Low need / low access,Other,16.3778877887789,11.3333333333333,Low need / low access,Other
E01003115,Lambeth 034A,5,7.78739184177998,8.33333333333333,Low need / high access,Low need / high access,18.7268232385661,8,Low need / high access,Low need / high access
E01003116,Lambeth 029A,5,13.6618141097424,14.3333333333333,High need / low access,High need / low access,17.7491601343785,11.3333333333333,Low need / low access,Other
E01003117,Lambeth 029B,4,9.13513513513514,11.3333333333333,Low need / low access,Other,15.6216216216216,12,Low need / low access,Other
E01003118,Lambeth 029C,4,10.6337271750806,9,Low need / high access,Low need / high access,21.1600429645542,9.66666666666667,High need / low access,High need / low access
E01003119,Lambeth 032C,4,9.49152542372881,10.3333333333333,Low need / low access,Other,16.9491525423729,8,Low need / high access,Low need / high access
E01003120,Lambeth 032D,3,6.00911728139246,8,Low need / high access,Low need / high access,13.8416908412764,10,Low need / low access,Other
E01003121,Lambeth 006B,3,8.40764331210191,6,Low need / high access,Low need / high access,18.9808917197452,6.33333333333333,Low need / high access,Low need / high access
E01003122,Lambeth 004D,4,6.87664041994751,8,Low need / high access,Low need / high access,11.5485564304462,9.33333333333333,Low need / high access,Low need / high access
E01003123,Lambeth 006C,5,10.0877192982456,5.66666666666667,Low need / high access,Low need / high access,10.0877192982456,5.66666666666667,Low need / high access,Low need / high access
E01003124,Lambeth 006D,3,10.4212860310421,4.66666666666667,Low need / high access,Low need / high access,14.3385070214339,5.66666666666667,Low need / high access,Low need / high access
E01003125,Lambeth 006E,3,8.19304152637486,7.33333333333333,Low need / high access,Low need / high access,19.6969696969697,6.33333333333333,High need / high access,Other
E01003126,Lambeth 008D,3,6.66666666666667,3.33333333333333,Low need / high access,Low need / high access,14.5345345345345,4,Low need / high access,Low need / high access
E01003127,Lambeth 010E,4,8.36920133907221,7.66666666666667,Low need / high access,Low need / high access,15.8297465327594,8.33333333333333,Low need / high access,Low need / high access
E01003128,Lambeth 008E,2,7.36457699330493,3,Low need / high access,Low need / high access,18.1984175289105,3.33333333333333,Low need / high access,Low need / high access
E01003129,Lambeth 004E,4,8.01335559265442,4.66666666666667,Low need / high access,Low need / high access,11.0183639398998,5.66666666666667,Low need / high access,Low need / high access
E01003130,Lambeth 026A,6,9.36830835117773,9.66666666666667,Low need / high access,Low need / high access,17.9336188436831,8.66666666666667,Low need / high access,Low need / high access
E01003131,Lambeth 026B,5,6.64498141263941,13.3333333333333,Low need / low access,Other,14.4981412639405,13.3333333333333,Low need / low access,Other
E01003132,Lambeth 024A,3,14.1281874569263,4,High need / high access,Other,16.5403170227429,3.66666666666667,Low need / high access,Low need / high access
E01003133,Lambeth 027C,4,6.98795180722892,7.33333333333333,Low need / high access,Low need / high access,16.7469879518072,8,Low need / high access,Low need / high access
E01003134,Lambeth 027D,5,9.39261114589856,10.3333333333333,Low need / low access,Other,17.3450219160927,7.66666666666667,Low need / high access,Low need / high access
E01003135,Lambeth 026C,3,6.78404971517348,12,Low need / low access,Other,13.3609528741585,10.6666666666667,Low need / low access,Other
E01003136,Lambeth 022A,4,7.77576853526221,9.66666666666667,Low need / high access,Low need / high access,14.2857142857143,9,Low need / high access,Low need / high access
E01003137,Lambeth 022B,3,8.10126582278481,4.66666666666667,Low need / high access,Low need / high access,15.253164556962,4.33333333333333,Low need / high access,Low need / high access
E01003138,Lambeth 026D,8,6.0893098782138,14.3333333333333,Low need / low access,Other,15.7645466847091,11,Low need / low access,Other
E01003139,Lambeth 035A,7,11.1837802485285,6.66666666666667,High need / high access,Other,19.4244604316547,8,High need / high access,Other
E01003140,Lambeth 035B,6,12.9224652087475,6.66666666666667,High need / high access,Other,20.0795228628231,6.66666666666667,High need / high access,Other
E01003141,Lambeth 034B,4,12.472885032538,11.6666666666667,High need / low access,High need / low access,20.0650759219089,11,High need / low access,High need / low access
E01003142,Lambeth 035C,5,13.1004366812227,8.66666666666667,High need / high access,Other,18.4861717612809,9.33333333333333,Low need / high access,Low need / high access
E01003143,Lambeth 035D,3,16.6999334664005,9.33333333333333,High need / high access,Other,18.2967398536261,6.33333333333333,Low need / high access,Low need / high access
E01003144,Lambeth 034C,6,18.8752424046542,12,High need / low access,High need / low access,14.8028442146089,12,Low need / low access,Other
E01003145,Lambeth 034D,4,10.2053140096618,9,Low need / high access,Low need / high access,15.4589371980676,7,Low need / high access,Low need / high access
E01003146,Lambeth 035E,4,8.6719223771983,8,Low need / high access,Low need / high access,16.2522741055185,10.3333333333333,Low need / low access,Other
E01003147,Lambeth 034E,5,9.30120481927711,9.66666666666667,Low need / high access,Low need / high access,17.9277108433735,8.66666666666667,Low need / high access,Low need / high access
E01003148,Lambeth 032E,5,7.29847494553377,6,Low need / high access,Low need / high access,17.5925925925926,4.33333333333333,Low need / high access,Low need / high access
E01003149,Lambeth 030D,6,15.3276353276353,14.3333333333333,High need / low access,High need / low access,15.4985754985755,9.66666666666667,Low need / low access,Other
E01003150,Lambeth 032F,4,8.91293147861927,13.3333333333333,Low need / low access,Other,18.3925811437403,9,Low need / high access,Low need / high access
E01003151,Lambeth 026E,3,9.45807770961145,11.6666666666667,Low need / low access,Other,18.3026584867076,10,Low need / low access,Other
E01003152,Lambeth 027E,7,9.90047145102148,11.3333333333333,Low need / low access,Other,17.1817705605029,9,Low need / high access,Low need / high access
E01003153,Lambeth 029D,6,5.24861878453039,9.33333333333333,Low need / high access,Low need / high access,10.865561694291,11.3333333333333,Low need / low access,Other
E01003154,Lambeth 030E,3,9.45472736368184,7.33333333333333,Low need / high access,Low need / high access,21.9609804902451,4.66666666666667,High need / high access,Other
E01003155,Lambeth 029E,5,11.1111111111111,7.33333333333333,Low need / high access,Low need / high access,16.3108921729611,8,Low need / high access,Low need / high access
E01003156,Lambeth 023B,5,8.57321652065081,10.3333333333333,Low need / low access,Other,16.5832290362954,9.33333333333333,Low need / high access,Low need / high access
E01003157,Lambeth 023C,7,7.45891276864728,11,Low need / low access,Other,23.0088495575221,9.33333333333333,High need / high access,Other
E01003158,Lambeth 023D,9,7.32758620689655,14.3333333333333,Low need / low access,Other,15.0246305418719,13,Low need / low access,Other
E01003159,Lambeth 022C,2,8.73731679819617,8.33333333333333,Low need / high access,Low need / high access,10.2029312288613,4,Low need / high access,Low need / high access
E01003160,Lambeth 022D,3,5.58620689655172,8.66666666666667,Low need / high access,Low need / high access,12.2068965517241,5.66666666666667,Low need / high access,Low need / high access
E01003161,Lambeth 023E,5,8.91089108910891,10.6666666666667,Low need / low access,Other,16.7555217060168,8.33333333333333,Low need / high access,Low need / high access
E01003162,Lambeth 022E,3,6.89655172413793,7.33333333333333,Low need / high access,Low need / high access,17.7262931034483,6.33333333333333,Low need / high access,Low need / high access
E01003163,Lambeth 023F,6,12.7659574468085,11,High need / low access,High need / low access,16.8961201501877,7.33333333333333,Low need / high access,Low need / high access
E01003164,Lambeth 025A,3,6.91347011596789,8,Low need / high access,Low need / high access,15.2542372881356,10,Low need / low access,Other
E01003165,Lambeth 025B,4,15.4080389768575,9.33333333333333,High need / high access,Other,19.4884287454324,11,High need / low access,High need / low access
E01003166,Lambeth 028D,5,6.97583787996882,6,Low need / high access,Low need / high access,16.1340607950117,7,Low need / high access,Low need / high access
E01003167,Lambeth 028E,6,14.0500568828214,10.6666666666667,High need / low access,High need / low access,21.3310580204778,10.3333333333333,High need / low access,High need / low access
E01003168,Lambeth 025C,2,12.4246079613993,8.33333333333333,High need / high access,Other,18.335343787696,7.66666666666667,Low need / high access,Low need / high access
E01003169,Lambeth 025D,4,6.83651804670913,11.6666666666667,Low need / low access,Other,17.5796178343949,7.33333333333333,Low need / high access,Low need / high access
E01003170,Lambeth 025E,7,15.897166841553,13,High need / low access,High need / low access,21.4585519412382,8.66666666666667,High need / high access,Other
E01003171,Lambeth 020B,4,7.27272727272727,10,Low need / high access,Low need / high access,13.6969696969697,9.33333333333333,Low need / high access,Low need / high access
E01003172,Lambeth 024B,3,6.43335048893464,11.3333333333333,Low need / low access,Other,23.1600617601647,8.66666666666667,High need / high access,Other
E01003173,Lambeth 020C,6,9.61420698101653,11.3333333333333,Low need / low access,Other,13.16595223515,7.66666666666667,Low need / high access,Low need / high access
E01003174,Lambeth 024C,2,5.73529411764706,9.66666666666667,Low need / high access,Low need / high access,20.6372549019608,8.33333333333333,High need / high access,Other
E01003175,Lambeth 024D,2,8.75079264426126,7.33333333333333,Low need / high access,Low need / high access,19.4039315155358,7,High need / high access,Other
E01003176,Lambeth 016E,2,7.66839378238342,8.66666666666667,Low need / high access,Low need / high access,19.8445595854922,8,High need / high access,Other
E01003177,Lambeth 020D,4,6.23830318153462,7.33333333333333,Low need / high access,Low need / high access,12.6637554585153,7.66666666666667,Low need / high access,Low need / high access
E01003178,Lambeth 020E,4,7.73333333333333,9.33333333333333,Low need / high access,Low need / high access,11.6,10.3333333333333,Low need / low access,Other
E01003179,Lambeth 024E,3,6.2268803945746,10,Low need / high access,Low need / high access,23.8594327990136,8,High need / high access,Other
E01003180,Lambeth 005D,4,9.125,5.33333333333333,Low need / high access,Low need / high access,14.1875,5.66666666666667,Low need / high access,Low need / high access
E01003181,Lambeth 007A,2,10.913872452334,8,Low need / high access,Low need / high access,12.6232741617357,8,Low need / high access,Low need / high access
E01003182,Lambeth 009D,3,8.78567431449357,10.3333333333333,Low need / low access,Other,16.3961947397874,8.66666666666667,Low need / high access,Low need / high access
E01003183,Lambeth 005E,3,12.1722846441948,6.33333333333333,High need / high access,Other,14.4194756554307,6.33333333333333,Low need / high access,Low need / high access
E01003184,Lambeth 007B,2,6.81179775280899,8.33333333333333,Low need / high access,Low need / high access,19.1713483146067,8,Low need / high access,Low need / high access
E01003185,Lambeth 007C,3,5.69948186528497,9.66666666666667,Low need / high access,Low need / high access,12.020725388601,9,Low need / high access,Low need / high access
E01003186,Lambeth 007D,5,6.02459016393443,9,Low need / high access,Low need / high access,10.6147540983607,5.66666666666667,Low need / high access,Low need / high access
E01003187,Lambeth 007E,2,6.30397236614853,6.33333333333333,Low need / high access,Low need / high access,17.832469775475,7,Low need / high access,Low need / high access
E01003188,Lambeth 009E,2,9.22712933753943,11.3333333333333,Low need / low access,Other,12.9337539432177,10.6666666666667,Low need / low access,Other
E01003189,Lewisham 034A,2,8.1678956324447,13,Low need / low access,Other,24.6171298922292,8.66666666666667,High need / high access,Other
E01003190,Lewisham 034B,2,6.26079447322971,14.3333333333333,Low need / low access,Other,25.7772020725389,10,High need / low access,High need / low access
E01003191,Lewisham 034C,2,9.5009019843656,12.3333333333333,Low need / low access,Other,22.3090799759471,10,High need / low access,High need / low access
E01003192,Lewisham 034D,1,8.11415780637941,12.3333333333333,Low need / low access,Other,21.8242865137101,9.33333333333333,High need / high access,Other
E01003193,Lewisham 029A,3,13.132999443517,14.6666666666667,High need / low access,High need / low access,22.8714524207012,12.6666666666667,High need / low access,High need / low access
E01003194,Lewisham 029B,2,14.3180531975099,11.3333333333333,High need / low access,High need / low access,19.9207696661007,11.3333333333333,High need / low access,High need / low access
E01003195,Lewisham 029C,5,11.507402422611,8.66666666666667,High need / high access,Other,19.3135935397039,7.33333333333333,High need / high access,Other
E01003196,Lewisham 029D,2,10.1416430594901,12,Low need / low access,Other,23.28611898017,9,High need / high access,Other
E01003197,Lewisham 029E,2,10.9770808202654,12.3333333333333,Low need / low access,Other,20.4463208685163,9.33333333333333,High need / high access,Other
E01003198,Lewisham 009A,5,13.8647019423979,12.3333333333333,High need / low access,High need / low access,18.6202277294039,11,Low need / low access,Other
E01003199,Lewisham 007A,7,9.39563230066023,10.3333333333333,Low need / low access,Other,17.3184357541899,7.33333333333333,Low need / high access,Low need / high access
E01003200,Lewisham 009B,7,12.5423728813559,5.66666666666667,High need / high access,Other,14.3728813559322,4.66666666666667,Low need / high access,Low need / high access
E01003201,Lewisham 007B,3,11.0119047619048,9.33333333333333,Low need / high access,Low need / high access,15.0595238095238,11.3333333333333,Low need / low access,Other
E01003202,Lewisham 009C,8,19.2431045542014,9,High need / high access,Other,14.8171905067351,9,Low need / high access,Low need / high access
E01003203,Lewisham 009D,4,7.98575788402848,10,Low need / high access,Low need / high access,18.3621566632757,10,Low need / low access,Other
E01003204,Lewisham 007C,5,7.56354618722877,11,Low need / low access,Other,18.3508989460632,12,Low need / low access,Other
E01003205,Lewisham 007D,2,8.1294964028777,10.3333333333333,Low need / low access,Other,19.8561151079137,10,High need / low access,High need / low access
E01003206,Lewisham 007E,6,12.1019108280255,13.3333333333333,High need / low access,High need / low access,15.9235668789809,14.3333333333333,Low need / low access,Other
E01003207,Lewisham 005A,2,8.88412017167382,4.66666666666667,Low need / high access,Low need / high access,16.0515021459227,4.66666666666667,Low need / high access,Low need / high access
E01003209,Lewisham 005B,4,6.00948866631523,9.66666666666667,Low need / high access,Low need / high access,16.4470216130733,10.3333333333333,Low need / low access,Other
E01003210,Lewisham 005C,4,5.86576424139876,7.33333333333333,Low need / high access,Low need / high access,17.1460800902425,8,Low need / high access,Low need / high access
E01003211,Lewisham 008B,4,5.33419023136247,7,Low need / high access,Low need / high access,14.4601542416452,6.66666666666667,Low need / high access,Low need / high access
E01003212,Lewisham 005D,4,10.0447538538041,10.6666666666667,Low need / low access,Other,16.2605668821482,9.66666666666667,Low need / low access,Other
E01003213,Lewisham 008C,5,6.11309220580744,12,Low need / low access,Other,18.7468160978095,12.6666666666667,Low need / low access,Other
E01003214,Lewisham 008D,4,6.74157303370787,10.3333333333333,Low need / low access,Other,17.3033707865169,11.3333333333333,Low need / low access,Other
E01003215,Lewisham 005E,4,5.1769677760169,9.66666666666667,Low need / high access,Low need / high access,12.5198098256735,9.66666666666667,Low need / low access,Other
E01003216,Lewisham 025A,4,11.3568439928273,10,High need / high access,Other,18.5893604303646,6,Low need / high access,Low need / high access
E01003217,Lewisham 022A,5,9.89637305699482,13,Low need / low access,Other,20.9326424870466,10.3333333333333,High need / low access,High need / low access
E01003218,Lewisham 022B,6,11.9201030927835,14.3333333333333,High need / low access,High need / low access,20.6829896907216,11,High need / low access,High need / low access
E01003219,Lewisham 025B,5,15.6794425087108,15.6666666666667,High need / low access,High need / low access,19.0476190476191,13.3333333333333,Low need / low access,Other
E01003220,Lewisham 022C,4,14.2685851318945,13.6666666666667,High need / low access,High need / low access,17.5059952038369,9.66666666666667,Low need / low access,Other
E01003221,Lewisham 025C,3,12.5,14.3333333333333,High need / low access,High need / low access,21.712962962963,12.6666666666667,High need / low access,High need / low access
E01003222,Lewisham 022D,4,11.9108280254777,12.6666666666667,High need / low access,High need / low access,18.1528662420382,10.6666666666667,Low need / low access,Other
E01003223,Lewisham 025D,6,18.3242917420133,15,High need / low access,High need / low access,14.7076552139843,13.3333333333333,Low need / low access,Other
E01003224,Lewisham 022E,4,11.7070357554787,11.6666666666667,High need / low access,High need / low access,20.9919261822376,9.33333333333333,High need / high access,Other
E01003225,Lewisham 015A,8,10.8886107634543,11.3333333333333,Low need / low access,Other,23.2165206508135,8.33333333333333,High need / high access,Other
E01003226,Lewisham 019A,6,9.08596300326442,13.3333333333333,Low need / low access,Other,20.2393906420022,13.6666666666667,High need / low access,High need / low access
E01003227,Lewisham 019B,6,11.4093959731544,11.6666666666667,High need / low access,High need / low access,19.6461256863941,9.33333333333333,High need / high access,Other
E01003228,Lewisham 019C,5,8.29639012032932,11.3333333333333,Low need / low access,Other,19.9493350221659,9,High need / high access,Other
E01003229,Lewisham 019D,3,10.8476585655009,8,Low need / high access,Low need / high access,19.6799051570836,3.66666666666667,High need / high access,Other
E01003230,Lewisham 019E,4,8.67167919799499,11,Low need / low access,Other,20.3007518796993,7.66666666666667,High need / high access,Other
E01003231,Lewisham 015B,4,8.44072164948454,6,Low need / high access,Low need / high access,17.8479381443299,5.33333333333333,Low need / high access,Low need / high access
E01003232,Lewisham 015C,7,11.7957746478873,6.66666666666667,High need / high access,Other,21.1267605633803,9,High need / high access,Other
E01003233,Lewisham 015D,6,9.79858464888405,9.66666666666667,Low need / high access,Low need / high access,18.6717474142624,11,Low need / low access,Other
E01003235,Lewisham 038A,3,12.3856439127375,11.3333333333333,High need / low access,High need / low access,21.3230119634061,14.3333333333333,High need / low access,High need / low access
E01003236,Lewisham 037A,2,10.6231454005935,11.6666666666667,Low need / low access,Other,22.0178041543027,9.66666666666667,High need / low access,High need / low access
