LSOA21CD,LSOA21NM,borough_name,london_ring,IMD_Decile,older_adults_pct,older_single_intensity,older_need_score,older_access_score,older_mismatch_index,working_age_pct,working_need_score,working_access_score,working_mismatch_index,children_pct,child_household_intensity,family_need_score,family_access_score,family_mismatch_index,children_need_score,children_access_score,children_mismatch_index,general_access_score
E01000680,Bromley 037A,Bromley,Outer London,8,25.5927051671733,10.5100463678516,47.6698575747894,8.4,39.2698575747894,59.6960486322188,26.2965961529947,10.8,15.3692823750684,14.7112462006079,25.5023183925811,31.5902598032302,6,25.5902598032302,31.5902598032302,6,25.5902598032302,7.5
E01000681,Bromley 035A,Bromley,Outer London,10,16.2300683371298,10.6481481481481,34.1828600097227,21.4,12.7828600097227,63.1548974943053,33.5296005842881,17.1333333333333,23.5508229905163,20.6150341685649,38.4259259259259,48.8050198351842,15.4666666666667,33.3383531685175,48.8050198351842,15.4666666666667,33.3383531685175,15
E01000682,Bromley 035B,Bromley,Outer London,10,24.0821406347231,19.4053208137715,54.6070927944946,27.4,27.2070927944946,56.4405724953329,19.4888765147734,26.6,10.2436989426799,19.477286869944,33.9593114241002,44.3131907859872,21.3333333333333,22.9798574526538,44.3131907859872,21.3333333333333,22.9798574526538,21.6666666666667
E01000683,Bromley 035C,Bromley,Outer London,7,14.1431924882629,13.7393767705382,34.3199945898813,25.3333333333333,8.98666125654797,64.906103286385,37.1916510985676,32.8,8.20574145421185,20.9507042253521,34.1359773371105,46.7977756843418,38.4,8.3977756843418,46.7977756843418,38.4,8.3977756843418,30
E01000684,Bromley 035D,Bromley,Outer London,10,17.6864244741874,9.11528150134048,34.7284550313651,16.0666666666667,18.6617883646984,59.1778202676864,25.2128980191526,20.2,24.4982505025205,23.1357552581262,42.2252010723861,55.1338044185214,20.1333333333333,35.000471085188,55.1338044185214,20.1333333333333,35.000471085188,15.8333333333333
E01000685,Bromley 037B,Bromley,Outer London,7,14.3472906403941,12.0915032679739,32.9246041763424,22.6666666666667,10.2579375096757,64.2241379310345,35.7655528115603,27.7333333333333,18.5705843032418,21.4285714285714,40.6862745098039,51.4621407118048,31.3333333333333,20.1288073784715,51.4621407118048,31.3333333333333,20.1288073784715,23.3333333333333
E01000686,Bromley 037C,Bromley,Outer London,9,26.3545150501672,21.4397496087637,60.0044121768806,39.4,20.6044121768806,53.7123745819398,13.7837797083422,31.6666666666667,1.5735779999343,19.933110367893,29.264475743349,42.2593874228511,25.0666666666667,17.1927207561845,42.2593874228511,25.0666666666667,17.1927207561845,28.3333333333333
E01000687,Bromley 037D,Bromley,Outer London,9,25.4475703324808,16.4652567975831,53.5750334550076,20.2,33.3750334550076,57.9923273657289,22.7338433524064,28.8666666666667,3.44761268589058,16.5601023017903,28.5498489425982,36.3872347598958,34.1333333333333,2.25390142656246,36.3872347598958,34.1333333333333,2.25390142656246,23.3333333333333
E01000688,Bromley 037E,Bromley,Outer London,10,21.3872832369942,11.8343195266272,42.9083098611683,2.8,40.1083098611683,58.9595375722544,24.7564341011594,3.6,32.7231767598659,19.6531791907514,35.7001972386588,45.6318046239391,2,43.6318046239391,45.6318046239391,2,43.6318046239391,2.5
E01000689,Bromley 002A,Bromley,Outer London,4,17.359413202934,12.3577235772358,37.5826657385216,0.933333333333333,36.6493324051883,58.4352078239609,23.6599770011004,1.2,41.0258870066906,24.2053789731051,31.0569105691057,50.2243655914858,0.666666666666667,49.5576989248192,50.2243655914858,0.666666666666667,49.5576989248192,0.833333333333333
E01000690,Bromley 002B,Bromley,Outer London,9,19.0373563218391,11.5241635687732,39.1690564278924,22.2666666666667,16.9023897612258,60.2729885057471,27.5030694128013,28.8,10.4000936449137,20.6896551724138,35.1301115241636,46.9669534278911,38.2666666666667,8.70028676122448,46.9669534278911,38.2666666666667,8.70028676122448,25
E01000691,Bromley 002C,Bromley,Outer London,7,17.1447196870926,15.1799687010955,40.1687997150494,40.8,-0.631200284950644,62.6466753585397,32.4668270701379,30.1333333333333,8.14928480950863,20.2086049543677,31.924882629108,44.2852983670136,33.0666666666667,11.2186317003469,44.2852983670136,33.0666666666667,11.2186317003469,29.1666666666667
E01000692,Bromley 002D,Bromley,Outer London,9,18.2307232516438,12.9032258064516,39.4112702954583,38.4666666666667,0.944603628791654,60.9085475194261,28.8321246405905,37.2,2.12893881973169,20.8607292289301,33.2844574780059,46.1464374231284,37.2,8.94643742312835,46.1464374231284,37.2,8.94643742312835,32.5
E01000693,Bromley 010A,Bromley,Outer London,7,36.7549668874172,28.1733746130031,82.0598915561462,0.2,81.8598915561462,49.205298013245,4.3587640186185,1,21.1939781899001,14.0397350993378,21.2074303405573,27.9534623447662,2,25.9534623447662,27.9534623447662,2,25.9534623447662,0.833333333333333
E01000694,Bromley 007C,Bromley,Outer London,9,19.0165361183638,11.3866967305524,38.997560592836,12.6666666666667,26.3308939261693,59.7911227154047,26.4954112190481,25.2,16.0091177608928,21.1923411662315,37.3167981961669,49.0782686593563,31.3333333333333,17.7449353260229,49.0782686593563,31.3333333333333,17.7449353260229,19.1666666666667
E01000695,Bromley 007D,Bromley,Outer London,9,21.724818959842,14.3548387096774,45.9884082334407,3.4,42.5884082334407,60.1053324555629,27.1524738816673,2.6,30.0358607597102,18.1698485845951,30,39.8487788496418,6,33.8487788496418,39.8487788496418,6,33.8487788496418,3.33333333333333
E01000696,Bromley 007E,Bromley,Outer London,9,28.3792048929664,19.1304347826087,60.5798392809698,5.66666666666667,54.9131726143031,55.1681957186544,16.8281338136775,11,16.7602808637713,16.4525993883792,26.231884057971,34.8361344103957,13.3333333333333,21.5028010770624,34.8361344103957,13.3333333333333,21.5028010770624,8.33333333333333
E01000697,Bromley 007F,Bromley,Outer London,10,15.5095184770437,11.9383825417202,34.4591491789263,36,-1.54085082107375,66.0694288913774,39.6243504131226,24,9.99804338012818,18.4210526315789,29.5250320924262,39.9722225778713,20.4,19.5722225778713,39.9722225778713,20.4,19.5722225778713,22.5
E01000698,Bromley 010B,Bromley,Outer London,7,25.8577405857741,13.1336405529954,50.7502856595961,21.1333333333333,29.6169523262628,55.8158995815899,18.1825858575729,23.5333333333333,8.00715627208021,18.326359832636,30.184331797235,40.211089267588,24.6666666666667,15.5444226009213,40.211089267588,24.6666666666667,15.5444226009213,20
E01000699,Bromley 015A,Bromley,Outer London,5,7.99448656099242,6.61654135338346,18.0538738547262,49.6,-31.5461261452738,72.2949689869056,52.6429473202413,45.8,-4.77553109927294,19.710544452102,30.8270676691729,42.8285296627435,45.3333333333333,-2.50480367058985,42.8285296627435,45.3333333333333,-2.50480367058985,41.6666666666667
E01000700,Bromley 013A,Bromley,Outer London,7,12.0157583716349,9.74512743628186,27.1207781672236,26.6,0.520778167223593,68.5489166119501,44.8093545533213,31.6666666666667,7.57079378288091,19.435325016415,32.0839580209895,43.1309682407149,42,1.13096824071493,43.1309682407149,42,1.13096824071493,28.3333333333333
E01000701,Bromley 015B,Bromley,Outer London,7,10.1108033240997,7.51633986928105,22.0586764544281,13.9333333333333,8.1253431210948,69.3213296398892,46.4245933442125,20.6666666666667,21.9518984686351,20.5678670360111,36.2745098039216,47.4503367754125,20.6666666666667,26.7836701087459,47.4503367754125,20.6666666666667,26.7836701087459,16.6666666666667
E01000702,Bromley 013B,Bromley,Outer London,8,10.5299860529986,6.88575899843506,22.0212116232116,14.5333333333333,7.48787828987822,70.9205020920502,49.7687179053261,20.2666666666667,12.2217097215901,18.5495118549512,28.6384976525822,39.6528521323671,19.0666666666667,20.5861854657004,39.6528521323671,19.0666666666667,20.5861854657004,15.8333333333333
E01000703,Bromley 013C,Bromley,Outer London,8,11.2138728323699,9.71428571428571,25.9218268050856,55.1333333333333,-29.2115065282477,66.242774566474,39.9868438570723,47.4666666666667,-5.32427704182967,22.5433526011561,36.1428571428572,50.5625496524896,61.0666666666667,-10.5041170141771,50.5625496524896,61.0666666666667,-10.5041170141771,50
E01000704,Bromley 015C,Bromley,Outer London,8,14.431586113002,13,33.980403512612,16.2,17.780403512612,65.9632402995235,39.4022931374056,20.1333333333333,19.0614606941463,19.6051735874745,34,44.5439101433773,19.6,24.9439101433773,44.5439101433773,19.6,24.9439101433773,16.6666666666667
E01000705,Bromley 015D,Bromley,Outer London,6,13.7905604719764,9.10683012259194,29.0487121164426,30.8,-1.75128788355741,67.330383480826,42.2612074996273,29.7333333333333,9.23976974648472,18.8790560471976,30.2977232924694,41.1710892268768,28.4,12.7710892268768,41.1710892268768,28.4,12.7710892268768,25.8333333333333
E01000706,Bromley 013D,Bromley,Outer London,6,12.5726744186047,11.9672131147541,30.2137068637287,9.2,21.0137068637287,67.5145348837209,42.6462974432117,14.8,20.6549869103986,19.9127906976744,29.344262295082,42.2739849464612,14,28.2739849464612,42.2739849464612,14,28.2739849464612,10.8333333333333
E01000707,Bromley 041A,Bromley,Outer London,10,9.81432360742706,6.79245283018868,20.8836163526908,32.6666666666667,-11.7830503139759,62.7320954907162,32.6454541854555,36.8666666666667,18.335859091779,27.4535809018568,50.377358490566,66.9517065054702,47.3333333333333,19.6183731721369,66.9517065054702,47.3333333333333,19.6183731721369,35
E01000708,Bromley 041B,Bromley,Outer London,9,15.6213017751479,14.2053445850914,36.9502062305948,41.3333333333333,-4.38312710273851,62.7218934911243,32.6241201777558,32.5333333333333,8.06602839288571,21.6568047337278,34.4585091420534,48.1298110507805,34.9333333333333,13.1964777174471,48.1298110507805,34.9333333333333,13.1964777174471,30
E01000709,Bromley 006A,Bromley,Outer London,6,21.6788321167883,21.5739484396201,53.3360285244661,29.4,23.9360285244661,64.3795620437956,36.0905694113469,36.6,-15.3435730360244,13.9416058394161,18.9959294436906,26.480768253472,47.0666666666667,-20.5858984131946,26.480768253472,47.0666666666667,-20.5858984131946,31.6666666666667
E01000710,Bromley 006B,Bromley,Outer London,8,13.6498516320475,10.0949094046592,29.8587183231511,7.46666666666667,22.3920516564844,71.0046629927935,49.9447117669517,9.6,16.384140384536,15.345485375159,22.6919758412425,30.9444860749578,5.33333333333333,25.6111527416244,30.9444860749578,5.33333333333333,25.6111527416244,6.66666666666667
E01000711,Bromley 006C,Bromley,Outer London,7,16.9238956891964,15.6310679611651,40.3106669533495,15,25.3106669533495,68.9196381053752,45.5845923019582,19,2.55024658541888,14.1564662054284,18.252427184466,26.3859361482216,18,8.38593614822162,26.3859361482216,18,8.38593614822162,15
E01000712,Bromley 012A,Bromley,Outer London,9,19.3979933110368,16.0958904109589,44.3895249838422,35,9.38952498384224,66.2764771460424,40.0573213243119,38.3333333333333,-15.0237291193841,14.3255295429208,21.1187214611872,28.3623097463808,37.8666666666667,-9.50435692028589,28.3623097463808,37.8666666666667,-9.50435692028589,32.5
E01000713,Bromley 012B,Bromley,Outer London,9,15.6841535965387,12.6126126126126,35.4058432899299,11.3333333333333,24.0725099565966,68.2531097890751,44.1907753248056,14.6666666666667,15.2855015869159,16.0627366143862,26.8018018018018,34.5451792128084,11.6,22.9451792128084,34.5451792128084,11.6,22.9451792128084,10.8333333333333
E01000714,Bromley 006D,Bromley,Outer London,8,14.1143911439114,14.2071494042163,34.7585067762686,65.4666666666667,-30.7081598903981,69.4188191881919,46.6284595329343,56.4666666666667,-23.9078660982276,16.4667896678967,25.0229147571036,34.1406061706927,64.8,-30.6593938293073,34.1406061706927,64.8,-30.6593938293073,54.1666666666667
E01000715,Bromley 012C,Bromley,Outer London,9,21.4326321773735,20.1725997842503,51.5383554318524,35.8,15.7383554318524,64.1273450824332,35.5631435329923,34.8,-13.0678811775057,14.4400227401933,19.9568500539374,27.8567612897542,40.8,-12.9432387102458,27.8567612897542,40.8,-12.9432387102458,30.8333333333333
E01000716,Bromley 011C,Bromley,Outer London,9,26.5738498789346,14.1442715700141,52.8306921073886,22.3333333333333,30.4973587740553,56.4164648910412,19.4384636706098,29.9333333333333,-2.5458035227592,17.0096852300242,25.8840169731259,35.5291147587411,35.3333333333333,0.195781425407759,35.5291147587411,35.3333333333333,0.195781425407759,24.1666666666667
E01000717,Bromley 011D,Bromley,Outer London,9,18.4009406231628,16.2037037037037,43.048885136166,12.2666666666667,30.7822184694993,65.6084656084657,38.6604026949929,17.2,9.76839583726878,15.9905937683715,23.0324074074074,32.1886551075951,12.5333333333333,19.6553217742617,32.1886551075951,12.5333333333333,19.6553217742617,13.3333333333333
E01000718,Bromley 006E,Bromley,Outer London,3,11.1381322957198,8.9247311827957,25.0006430370968,17.6666666666667,7.33397637043014,68.1420233463035,43.9584758619321,25.4,16.8575267964712,20.7198443579767,31.3978494623656,44.7977640006164,27.3333333333333,17.464430667283,44.7977640006164,27.3333333333333,17.464430667283,20
E01000719,Bromley 019A,Bromley,Outer London,4,11.6619452313503,11.1498257839721,28.048475166276,21.4,6.64847516627602,62.9839471199245,33.1721160960292,21.8,31.6265132110215,25.3541076487252,37.3983739837398,55.8480832890009,20.6666666666667,35.1814166223343,55.8480832890009,20.6666666666667,35.1814166223343,18.3333333333333
E01000720,Bromley 019B,Bromley,Outer London,2,10.882842865075,7.77126099706745,23.444328303696,2.8,20.644328303696,63.4647418101055,34.1775344485744,3.6,51.7741375327346,25.6524153248195,40.6158357771261,58.2418750037778,2,56.2418750037778,58.2418750037778,2,56.2418750037778,2.5
E01000721,Bromley 019C,Bromley,Outer London,2,9.78802992518703,10.4234527687296,24.5746481153401,25.8,-1.22535188465992,63.7780548628429,34.8327219948334,32.0666666666667,20.9067633798305,26.4339152119701,37.6221498371336,57.7249761004984,39.3333333333333,18.391642767165,57.7249761004984,39.3333333333333,18.391642767165,27.5
E01000722,Bromley 023A,Bromley,Outer London,4,14.1774891774892,11.7569352708058,32.3338044022676,46,-13.6661955977325,66.0714285714285,39.6285320629279,32.9333333333333,6.58807104697142,19.7510822510823,31.9682959048877,43.572188843058,32.5333333333333,11.0388555097246,43.572188843058,32.5333333333333,11.0388555097246,31.6666666666667
E01000723,Bromley 029A,Bromley,Outer London,7,30.3225806451613,22.3230490018149,66.6877900909682,14.5333333333333,52.1544567576348,56.4516129032258,19.511963767902,17.6,5.41248091100504,13.2258064516129,21.415607985481,26.7626633854553,10,16.7626633854553,26.7626633854553,10,16.7626633854553,12.5
E01000724,Bromley 019D,Bromley,Outer London,2,11.1309523809524,11.3323124042879,27.4629561483847,17.4666666666667,9.99628948171799,63.8690476190476,35.023002355464,20.1333333333333,37.0269351976013,25,40.5819295558959,57.1680618262623,21.2,35.9680618262623,57.1680618262623,21.2,35.9680618262623,16.6666666666667
E01000725,Bromley 023B,Bromley,Outer London,3,14.4977168949772,12.6422250316056,33.709206152788,51.6,-17.8907938472121,65.9246575342465,39.3216104237782,42.5333333333333,-5.70547877457,19.5776255707763,27.6864728192162,40.7475233879223,46.4,-5.65247661207771,40.7475233879223,46.4,-5.65247661207771,40.8333333333333
E01000726,Bromley 029B,Bromley,Outer London,6,22.2052067381317,16.3511187607573,48.7380184649277,54.4,-5.66198153507228,62.1745788667688,31.4795980372633,47.2666666666667,-20.4798816409626,15.6202143950995,24.0963855421687,32.2227678496812,57.7333333333333,-25.5105654836522,32.2227678496812,57.7333333333333,-25.5105654836522,44.1666666666667
E01000727,Bromley 028A,Bromley,Outer London,6,22.9450029568303,20.5497382198953,54.1272058724179,34.3333333333333,19.7938725390846,59.6096984033116,26.1160240571234,33.8,-2.33463579379077,17.4452986398581,26.8324607329843,36.7962643536743,40.4,-3.60373564632567,36.7962643536743,40.4,-3.60373564632567,30.8333333333333
E01000728,Bromley 019E,Bromley,Outer London,5,21.2661339889367,15.1645207439199,46.1523213270035,0,46.1523213270035,60.0491702519975,27.0350297598057,0,38.2110730925936,18.6846957590658,28.898426323319,40.0256428893607,0,40.0256428893607,40.0256428893607,0,40.0256428893607,0
E01000729,Bromley 014A,Bromley,Outer London,2,8.42696629213483,9.83213429256595,21.9860709963524,37.6,-15.6139290036476,65.270684371808,37.9540482750778,31.4666666666667,22.6494672989355,26.3023493360572,36.810551558753,57.0301916484269,26.1333333333333,30.8968583150935,57.0301916484269,26.1333333333333,30.8968583150935,28.3333333333333
E01000730,Bromley 014B,Bromley,Outer London,2,9.23672566371681,8.96860986547085,22.2779035709834,28.3333333333333,-6.05542976234995,64.6017699115044,36.5552414903797,35.1333333333333,24.7009196726139,26.1615044247788,42.4514200298954,60.1548841739204,37.3333333333333,22.8215508405871,60.1548841739204,37.3333333333333,22.8215508405871,29.1666666666667
E01000731,Bromley 023C,Bromley,Outer London,3,14.0072202166065,11.1111111111111,31.4226409236994,2.8,28.6226409236994,63.5379061371841,34.3305327214312,3.6,45.6898420040291,22.4548736462094,39.766081871345,52.5728030595056,2,50.5728030595056,52.5728030595056,2,50.5728030595056,2.5
E01000732,Bromley 023D,Bromley,Outer London,6,17.1296296296296,12.5,37.3943068802052,15.6666666666667,21.7276402135385,63.4920634920635,34.2346684415738,22.4666666666667,12.6474705863879,19.3783068783069,32.5342465753425,43.3064726592091,20.2666666666667,23.0398059925424,43.3064726592091,20.2666666666667,23.0398059925424,16.6666666666667
E01000733,Bromley 023E,Bromley,Outer London,5,15.638106650689,10.8832807570978,33.5626622885204,36.8,-3.2373377114796,63.0317555422409,33.2720911294163,37.8666666666667,5.19332117421314,21.3301378070701,36.2776025236593,48.6832573968082,49.8666666666667,-1.18340926985847,48.6832573968082,49.8666666666667,-1.18340926985847,34.1666666666667
E01000734,Bromley 028B,Bromley,Outer London,7,14.2960288808664,10.0393700787402,30.7422912336211,27.4666666666667,3.27562456695445,62.5992779783394,32.3677115913501,21.0666666666667,30.3379825935189,23.1046931407942,42.9133858267717,55.4926012663642,29.6,25.8926012663641,55.4926012663642,29.6,25.8926012663641,21.6666666666667
E01000735,Bromley 014C,Bromley,Outer London,3,12.2977346278317,8.48375451263538,26.2357167678483,11.9333333333333,14.302383434515,64.7249190938511,36.8127660649245,25,26.8837349496854,22.9773462783172,40.4332129963899,53.8130583427211,32.6666666666667,21.1463916760544,53.8130583427211,32.6666666666667,21.1463916760544,19.1666666666667
E01000736,Bromley 010C,Bromley,Outer London,4,12.3396456933415,9.55414012738854,27.3960906171107,22.8,4.59609061711072,66.2186927306047,39.9364848987884,27.0666666666667,20.3741762943188,21.4416615760538,36.6242038216561,49.0693428994279,32,17.0693428994279,49.0693428994279,32,17.0693428994279,23.3333333333333
E01000737,Bromley 010D,Bromley,Outer London,3,15.3846153846154,13.8698630136986,36.2611062740744,39.5333333333333,-3.27222705925893,62.6068376068376,32.3835199798072,37.6666666666667,5.37376172538112,22.008547008547,32.7054794520548,47.6561211131367,26.4,21.2561211131367,47.6561211131367,26.4,21.2561211131367,31.6666666666667
E01000738,Bromley 014D,Bromley,Outer London,5,18.8165680473373,12.6934984520124,40.0486569711912,33.4,6.64865697119121,62.0710059171597,31.2630104865043,35.0666666666667,2.69338516258707,19.112426035503,33.1269349845201,43.2292825571606,42.9333333333334,0.295949223827293,43.2292825571606,42.9333333333334,0.295949223827293,31.6666666666667
E01000739,Bromley 014E,Bromley,Outer London,2,11.5613825983313,11.7739403453689,28.5431019093158,43.7333333333333,-15.1902314240176,62.9916567342074,33.1882381286752,40.2,17.2730314679324,25.4469606674613,40.0313971742543,57.5627512832782,33.7333333333333,23.8294179499449,57.5627512832782,33.7333333333333,23.8294179499449,35
E01000741,Bromley 005B,Bromley,Outer London,4,6.71806167400881,5.81270182992465,15.3702272832525,44.6666666666667,-29.2964393834142,78.4140969162996,65.4390194221773,38.8,-10.620324297432,14.8678414096916,22.3896663078579,29.99343000137,45.3333333333333,-15.3399033319633,29.99343000137,45.3333333333333,-15.3399033319633,36.6666666666667
E01000742,Bromley 005C,Bromley,Outer London,4,6.74210278170674,5.38160469667319,14.9624542609539,13.6666666666667,1.29578759428721,76.4733616218765,61.3806325009106,19.8,13.7190621206683,16.7845355964168,24.4618395303327,34.3203459838655,15.3333333333333,18.9870126505322,34.3203459838655,15.3333333333333,18.9870126505322,14.1666666666667
E01000743,Bromley 009A,Bromley,Outer London,2,15.9528907922912,10.9154929577465,34.053966047156,17.6666666666667,16.3872993804894,67.9871520342613,43.6346152565844,22.0666666666667,13.2018975354816,16.0599571734475,25.1173708920188,33.5396952475744,26.1333333333333,7.40636191424111,33.5396952475744,26.1333333333333,7.40636191424111,18.3333333333333
E01000744,Bromley 009B,Bromley,Outer London,2,13.0211674150096,10.2874432677761,29.1413129208104,38.5333333333333,-9.39202041252297,67.543296985247,42.7064435831809,30.6666666666667,14.530808130934,19.4355355997434,30.8623298033283,42.4053397815914,31.8666666666667,10.5386731149247,42.4053397815914,31.8666666666667,10.5386731149247,29.1666666666667
E01000745,Bromley 005D,Bromley,Outer London,5,7.11252653927813,7.11111111111111,17.2779976737611,12.9333333333333,4.34466434042773,74.3630573248408,56.9676497599911,19.6,15.5501583489051,18.5244161358811,26.2222222222222,38.1764187422135,16.6666666666667,21.5097520755468,38.1764187422135,16.6666666666667,21.5097520755468,14.1666666666667
E01000746,Bromley 005E,Bromley,Outer London,6,9.54028670291646,7.87564766839378,21.5972326468088,31.4666666666667,-9.86943401985783,72.9115175481958,53.9322486611588,28.9333333333333,4.75810439011616,17.5481957488878,25.699481865285,36.2891577494367,30.4,5.88915774943672,36.2891577494367,30.4,5.88915774943672,28.3333333333333
E01000747,Bromley 042B,Bromley,Outer London,5,18.8949185989147,12.484237074401,39.9477819532054,0,39.9477819532054,61.0754810064134,29.1812091768781,0,39.0453720905328,20.0296003946719,33.1651954602774,44.733274509595,0,44.733274509595,44.733274509595,0,44.733274509595,0
E01000748,Bromley 042C,Bromley,Outer London,7,32.3250296559905,16.1473087818697,63.2597361457042,0,63.2597361457042,54.7449584816133,15.9430772723055,0,22.4547989554582,12.9300118623962,20.9631728045326,26.0160836064762,0,26.0160836064762,26.0160836064762,0,26.0160836064762,0
E01000749,Bromley 036A,Bromley,Outer London,7,30.1270417422868,15.8555729984301,59.7605734896376,6.53333333333333,53.2272401563043,53.7810042347247,13.9272952542663,8.4,22.4666551983674,16.0919540229885,28.8854003139717,35.8305716027386,4.66666666666667,31.1639049360719,35.8305716027386,4.66666666666667,31.1639049360719,5.83333333333333
E01000750,Bromley 036B,Bromley,Outer London,3,22.6960110041266,22.273425499232,55.5351124455657,26.2,29.3351124455657,59.2159559834938,25.2926458810638,23.9333333333333,14.5201894662923,18.0880330123796,27.0353302611367,37.9548512534926,24.6666666666667,13.2881845868259,37.9548512534926,24.6666666666667,13.2881845868259,20.8333333333333
E01000751,Bromley 036C,Bromley,Outer London,9,18.1898454746137,18.1306306306306,44.7206988677226,0,44.7206988677226,59.6467991169978,26.1936075645839,0,42.2273122233271,22.1633554083885,37.1621621621622,50.5545818378323,0,50.5545818378323,50.5545818378323,0,50.5545818378323,0
E01000752,Bromley 036D,Bromley,Outer London,9,28.4650630011455,22.7157360406091,64.3871902499986,44.2666666666667,20.1205235833319,54.3528064146621,15.1230247776475,33.7333333333333,-3.91687826482255,17.1821305841924,26.1421319796954,35.9610057184969,32.9333333333333,3.02767238516358,35.9610057184969,32.9333333333333,3.02767238516358,30.8333333333333
E01000753,Bromley 031A,Bromley,Outer London,9,24.8581743166581,16.8435013262599,53.1055570496292,11.2,41.9055570496292,55.2346570397112,16.9671150322507,14.4,20.5931276250072,19.9071686436307,31.1671087533157,43.3481555782312,8,35.3481555782312,43.3481555782312,8,35.3481555782312,10
E01000754,Bromley 031B,Bromley,Outer London,9,18.5415488976823,16.4402173913043,43.4964804286702,17.6,25.8964804286702,61.4471452798191,29.9584184287664,17.2,21.3542722280488,20.0113058224986,33.4239130434783,44.8574747146308,10.6666666666667,34.1908080479642,44.8574747146308,10.6666666666667,34.1908080479642,13.3333333333333
E01000755,Bromley 031C,Bromley,Outer London,10,22.2832722832723,16.0377358490566,48.5297880287337,21.8666666666667,26.6631213620671,57.997557997558,22.7447814375055,21.6,16.7475165587852,19.7191697191697,34.2767295597484,44.8924663669979,13.3333333333333,31.5591330336646,44.8924663669979,13.3333333333333,31.5591330336646,16.6666666666667
E01000756,Bromley 033D,Bromley,Outer London,10,23.1985940246046,16.3328197226502,50.1652605103001,32.8,17.3652605103001,58.1722319859402,23.1100525963146,28.0666666666667,7.6773456742065,18.6291739894552,32.5115562403698,42.083123844315,27.2,14.883123844315,42.083123844315,27.2,14.883123844315,27.5
E01000757,Bromley 031D,Bromley,Outer London,10,27.9439847231063,11.4427860696517,52.0505197194186,5.8,46.2505197194186,54.7422024188415,15.9373139056375,8.2,23.0947259635668,17.3138128580522,30.3482587064677,38.6732211093431,6,32.6732211093431,38.6732211093431,6,32.6732211093431,5.83333333333333
E01000758,Bromley 031E,Bromley,Outer London,10,20.7443142660234,13.5869565217391,43.77245241179,22.2666666666667,21.5057857451233,59.6829772570641,26.2692618235149,21.8666666666667,15.3544296387086,19.5727084769125,35.5072463768116,45.387179216706,21.8666666666667,23.5205125500393,45.387179216706,21.8666666666667,23.5205125500393,18.3333333333333
E01000759,Bromley 034A,Bromley,Outer London,9,19.1747572815534,7.98611111111111,35.7352233136958,2.8,32.9352233136958,61.4077669902913,29.8760721470964,3.6,34.5945158720993,19.4174757281553,36.2847222222222,45.5985003795531,2,43.5985003795531,45.5985003795531,2,43.5985003795531,2.5
E01000760,Bromley 034B,Bromley,Outer London,8,23.4537660747091,15.042735042735,49.2116921309772,41.1333333333333,8.07835879764389,57.6852418860992,22.0916786544069,37.2,1.41101287913578,18.8609920391917,34.3589743589744,43.5553670828938,35.8666666666667,7.68870041622714,43.5553670828938,35.8666666666667,7.68870041622714,33.3333333333333
E01000761,Bromley 034C,Bromley,Outer London,9,21.1003236245955,12.8521126760563,43.5359426658602,22.1333333333333,21.4026093325269,59.3527508090615,25.5787056711734,23.6,14.1931778368784,19.546925566343,36.0915492957747,45.6927689502076,14.1333333333333,31.5594356168742,45.6927689502076,14.1333333333333,31.5594356168742,18.3333333333333
E01000762,Bromley 018D,Bromley,Outer London,9,17.9839633447881,15.3225806451613,41.5369282007289,13.0666666666667,28.4702615340622,61.7983963344788,30.6929403856805,16.8,20.3466820396264,20.2176403207331,31.7204301075269,44.178392080107,9.33333333333333,34.8450587467737,44.178392080107,9.33333333333333,34.8450587467737,11.6666666666667
E01000763,Bromley 027A,Bromley,Outer London,10,19.606512890095,12.1212121212121,40.6107694265409,12,28.6107694265409,59.9050203527815,26.7335893380433,10.4,29.3734569608862,20.4884667571235,38.2575757575758,48.5005666118592,12,36.5005666118592,48.5005666118592,12,36.5005666118592,10
E01000764,Bromley 027B,Bromley,Outer London,7,16.0881542699725,12.4242424242424,35.8004617102737,19.6,16.2004617102737,62.0936639118457,31.3103919658643,23.6,20.1641999193518,21.8181818181818,38.9393939393939,51.053262741214,34,17.053262741214,51.053262741214,34,17.053262741214,21.6666666666667
E01000765,Bromley 034D,Bromley,Outer London,9,18.6800894854586,13.5714285714286,40.7516896675204,10.9333333333333,29.818356334187,61.1297539149888,29.2947024816963,20,18.6270218749132,20.1901565995526,33.7142857142857,45.318880101186,22.6666666666667,22.6522134345193,45.318880101186,22.6666666666667,22.6522134345193,15
E01000766,Bromley 027C,Bromley,Outer London,10,20.495867768595,12.9829984544049,42.7904884180062,34.1333333333333,8.65715508467282,57.5206611570248,21.7475141100265,29.7333333333333,12.2074005856465,21.9834710743802,40.1854714064915,52.060706079195,30.9333333333333,21.1273727458616,52.060706079195,30.9333333333333,21.1273727458616,26.6666666666667
E01000767,Bromley 027D,Bromley,Outer London,10,21.0171568627451,13.8613861386139,44.4514787084515,44.4,0.0514787084514623,59.3137254901961,25.4970975074343,27.4666666666667,11.0021989231361,19.6691176470588,36.4686468646865,46.1142068004093,34.8,11.3142068004093,46.1142068004093,34.8,11.3142068004093,30
