osm_type,osm_id,name,category,lon,lat,source_geometry_type
node,12296612188,Minet Junior School,education_schools,-0.409605,51.5117322,Point
node,12296776719,De Salis Studio College,education_schools,-0.4395069,51.5283794,Point
node,12297418825,Hazelwood Junior School,education_schools,-0.102659,51.6178723,Point
node,12297418832,Hazelwood Infant School,education_schools,-0.1028972,51.6176125,Point
node,12301291706,Springwest Academy,education_schools,-0.4010318,51.4440658,Point
node,12301291707,The Rise Free School,education_schools,-0.4008272,51.443487,Point
node,12301291708,Logic Studio School,education_schools,-0.3996353,51.4439688,Point
node,12301408808,Heathfield Junior School,education_schools,-0.3693193,51.4467638,Point
node,12301408809,Heathfield Infant School,education_schools,-0.3702089,51.4470997,Point
node,12301506230,Manor Infant School,education_schools,0.1020195,51.5434598,Point
node,12301506231,Manor Junior School,education_schools,0.101495,51.5427059,Point
node,12312141169,The Warren School,education_schools,0.1413362,51.5770954,Point
node,12312141175,Warren Junior School,education_schools,0.1412705,51.5766264,Point
node,12312145547,Ardleigh Green Junior School,education_schools,0.2197577,51.5849242,Point
node,12312145548,Ardleigh Green Infant School,education_schools,0.2201987,51.5851685,Point
node,12312165378,Squirrels Heath Primary School,education_schools,0.2053054,51.5772464,Point
node,12312165379,Squirrels Heath Infant School,education_schools,0.2053042,51.5769788,Point
node,12312733425,Carterhatch Infant School,education_schools,-0.0566,51.6601887,Point
node,12312733426,Carterhatch Junior School,education_schools,-0.0551321,51.660125,Point
node,12324087362,La Fontaine Academy,education_schools,0.0316951,51.4024827,Point
node,12324120679,Harris Primary Academy Beckenham,education_schools,-0.0265527,51.4002848,Point
node,12324834525,St Ann's School,education_schools,-0.3386097,51.5105536,Point
node,12517215701,International British Online School,education_schools,-0.1316681,51.45954,Point
node,12643545704,James Allen's Preparatory School,education_schools,-0.084388,51.4556545,Point
node,12657239925,Eltham College Junior School,education_schools,0.0346908,51.4393387,Point
node,12784814344,,education_schools,-0.1026769,51.5008936,Point
node,12888443998,Early Years Assessment Service,education_schools,0.1021222,51.6093288,Point
node,12902187856,Loxford School,education_schools,0.0890124,51.5487273,Point
node,13063274283,Riverside School,education_schools,0.1176257,51.5216087,Point
node,13063274284,Riverside Primary School,education_schools,0.1184637,51.5215002,Point
node,13142278682,Crownfield Junior School,education_schools,0.1559396,51.5917,Point
