osm_type,osm_id,name,category,lon,lat,source_geometry_type
node,2378062663,Lanfranc Medical Centre,healthcare_gps,-0.3327406,51.5614591,Point
node,2431577568,Carpenters Practice,healthcare_gps,-0.0031967,51.5373244,Point
node,2462804568,Staunton Group Practice,healthcare_gps,-0.1120395,51.5989934,Point
node,2478124873,Eltham Medical Centre,healthcare_gps,0.0505401,51.4573639,Point
node,2478124909,,healthcare_gps,0.0576692,51.4608404,Point
node,2503401931,The 157 Medical Practice,healthcare_gps,-0.1140612,51.5700145,Point
node,2522664042,Maylands Healthcare,healthcare_gps,0.1906019,51.5528765,Point
node,2536960900,The Museum Practice,healthcare_gps,-0.1252315,51.5184356,Point
node,2619588901,Glebelands Practice,healthcare_gps,0.0252967,51.5925389,Point
node,2635266505,Hoil Dental,healthcare_gps,-0.143462,51.5281189,Point
node,2679315084,De Beauvoir Surgery,healthcare_gps,-0.0787291,51.5384221,Point
node,2923914372,The Blithehale Health Centre,healthcare_gps,-0.0648543,51.5237677,Point
node,3005231407,Churchill Medical Centre,healthcare_gps,-0.2882507,51.4134261,Point
node,3016699799,Twickenham Park Surgery,healthcare_gps,-0.3123063,51.4553327,Point
node,3022544500,Vale Drive Medical Practice,healthcare_gps,-0.1948378,51.6494796,Point
node,3023991876,Cloister Road Surgery,healthcare_gps,-0.2662996,51.5212293,Point
node,3088999777,,healthcare_gps,-0.399425,51.5281448,Point
node,3174844583,St Philips Medical Centre,healthcare_gps,-0.1151372,51.51371,Point
node,3194380052,St Andrews Health Centre,healthcare_gps,-0.0148611,51.523898,Point
node,3202905011,Bounds Green Group Practice,healthcare_gps,-0.126948,51.6069109,Point
node,3218868671,Northolt Family Practice,healthcare_gps,-0.3734866,51.5329923,Point
node,3232166042,Rebas Medical Clinic,healthcare_gps,-0.1244976,51.4845733,Point
node,3232964659,Upminster Medical Centre,healthcare_gps,0.2541762,51.5565798,Point
node,3276817698,Benhill & Belmont GP Centre,healthcare_gps,-0.1902786,51.3666331,Point
node,3285701649,The Grove Medical Practice,healthcare_gps,-0.361827,51.5558602,Point
node,3313026835,Southall Medical Centre,healthcare_gps,-0.3797495,51.4986694,Point
node,3328254705,Waterside Medical Centre,healthcare_gps,-0.3636979,51.5022201,Point
node,3362468897,Falcon Road Medical Centre,healthcare_gps,-0.170733,51.4686225,Point
node,3386771173,Battersea Medical Centre,healthcare_gps,-0.1491641,51.4757152,Point
node,3397556276,Body Logic Health,healthcare_gps,-0.1679061,51.4716089,Point
node,3496830300,Gould Pharmacy,healthcare_gps,-0.1534815,51.5125428,Point
node,3503602189,,healthcare_gps,-0.3701742,51.4656817,Point
node,3547782393,The Law Medical Group Practice,healthcare_gps,-0.277281,51.548208,Point
node,3662263439,Ashville Surgery,healthcare_gps,-0.2011205,51.4764171,Point
node,3685970625,The Belgravia Centre,healthcare_gps,-0.1458801,51.4961332,Point
node,3703086371,London Fields Medical Centre,healthcare_gps,-0.0615649,51.5367382,Point
node,3723647596,Vale Practice,healthcare_gps,-0.1258731,51.5814039,Point
node,3725451671,Northfields Surgery,healthcare_gps,-0.3185691,51.5045792,Point
node,3726486459,Walk in GP Centre,healthcare_gps,-0.0853788,51.50571,Point
node,3781068764,Shepherds Bush Medical Centre,healthcare_gps,-0.2331352,51.5065548,Point
node,3930590125,Herne Hill Group Practice,healthcare_gps,-0.0992508,51.4556097,Point
node,4006233831,Triangle Surgery,healthcare_gps,-0.1983169,51.4567613,Point
node,4053806901,Nightingale Surgery,healthcare_gps,-0.0472939,51.6392287,Point
node,4166607880,Abbey Medical Centre,healthcare_gps,0.0791663,51.5412987,Point
node,4173236724,The Child & Family Centre,healthcare_gps,0.079361,51.5356198,Point
node,4232062730,Hampton Hill Medical Centre,healthcare_gps,-0.3547749,51.4277467,Point
node,4254744158,St. Katharine Docks Practice,healthcare_gps,-0.0682198,51.5071804,Point
node,4275913728,The James O'Riordan Medical Centre,healthcare_gps,-0.2134385,51.3843765,Point
node,4304629380,Highgrove Surgery,healthcare_gps,0.0987973,51.5388874,Point
node,4313039239,Shirland Road Medical Centre,healthcare_gps,-0.2036677,51.5291616,Point
node,4317396089,Sisu,healthcare_gps,-0.3059346,51.4585864,Point
node,4360622778,The Skin Laser & Cosmetic Surgery Clinic,healthcare_gps,-0.1005321,51.5853342,Point
node,4362962809,Mitcham Family Practice,healthcare_gps,-0.1675791,51.4112206,Point
node,4457290495,The Medical Clinic,healthcare_gps,-0.1096031,51.5508043,Point
node,4480990823,GP Private,healthcare_gps,-0.2418993,51.5960961,Point
node,4539920712,Westbury Medical Centre,healthcare_gps,-0.0934014,51.5980098,Point
node,4546806426,Rose Valley Medical Centre,healthcare_gps,0.0453366,51.4728584,Point
node,4689036195,The Spitalfields Practice,healthcare_gps,-0.0696236,51.5173977,Point
node,4693286247,Hatch End Medical Centre,healthcare_gps,-0.3773827,51.6060242,Point
node,4719415989,Shoreditch Park Surgery,healthcare_gps,-0.0869858,51.5334317,Point
node,4730058869,Holly Road Medical Centre,healthcare_gps,-0.2603917,51.4928205,Point
node,4766714897,The Nelson Medical Practice,healthcare_gps,-0.2088107,51.4106975,Point
node,4771992239,Parkview Centre for Health and Wellbeing,healthcare_gps,-0.2353006,51.5112128,Point
