LSOA21CD,IMD_Decile,group_key,accessibility_score,group,imd
E01001160,7,family_walk_index,29.6,Children,7
E01001161,2,family_walk_index,40.6666666666667,Children,2
E01001162,3,family_walk_index,46.6666666666667,Children,3
E01001163,6,family_walk_index,34,Children,6
E01001164,5,family_walk_index,41.0666666666667,Children,5
E01001165,4,family_walk_index,27.6,Children,4
E01001166,3,family_walk_index,32.5333333333333,Children,3
E01001167,4,family_walk_index,19.7333333333333,Children,4
E01001168,5,family_walk_index,30.9333333333333,Children,5
E01001169,3,family_walk_index,34,Children,3
E01001170,3,family_walk_index,36,Children,3
E01001171,4,family_walk_index,29.3333333333333,Children,4
E01001172,2,family_walk_index,15.2,Children,2
E01001173,5,family_walk_index,15.3333333333333,Children,5
E01001174,4,family_walk_index,21.0666666666667,Children,4
E01001175,3,family_walk_index,43.4666666666667,Children,3
E01001176,4,family_walk_index,40.2666666666667,Children,4
E01001177,3,family_walk_index,32.6666666666667,Children,3
E01001178,1,family_walk_index,48.5333333333334,Children,1
E01001179,5,family_walk_index,20.4,Children,5
E01001180,3,family_walk_index,41.7333333333333,Children,3
E01001181,2,family_walk_index,66.4,Children,2
E01001182,4,family_walk_index,44.4,Children,4
E01001183,4,family_walk_index,51.7333333333333,Children,4
E01001184,6,family_walk_index,34.4,Children,6
E01001185,5,family_walk_index,51.3333333333333,Children,5
E01001186,3,family_walk_index,48,Children,3
E01001187,5,family_walk_index,26,Children,5
E01001188,3,family_walk_index,44.1333333333333,Children,3
E01001189,5,family_walk_index,36.6666666666667,Children,5
E01001190,3,family_walk_index,23.3333333333333,Children,3
E01001191,2,family_walk_index,44.5333333333333,Children,2
E01001192,3,family_walk_index,37.0666666666667,Children,3
E01001193,2,family_walk_index,20.4,Children,2
E01001194,5,family_walk_index,29.3333333333333,Children,5
E01001195,7,family_walk_index,39.6,Children,7
E01001196,2,family_walk_index,40.5333333333333,Children,2
E01001197,4,family_walk_index,25.2,Children,4
E01001198,6,family_walk_index,26.2666666666667,Children,6
E01001199,4,family_walk_index,34.8,Children,4
E01001200,6,family_walk_index,34.9333333333333,Children,6
E01001201,6,family_walk_index,36.8,Children,6
E01001202,2,family_walk_index,59.7333333333333,Children,2
E01001203,3,family_walk_index,55.3333333333333,Children,3
E01001204,7,family_walk_index,32.8,Children,7
E01001205,3,family_walk_index,37.8666666666667,Children,3
E01001206,2,family_walk_index,37.3333333333333,Children,2
E01001207,6,family_walk_index,47.6,Children,6
E01001208,7,family_walk_index,42,Children,7
E01001209,9,family_walk_index,48,Children,9
E01001210,1,family_walk_index,29.3333333333333,Children,1
E01001211,8,family_walk_index,24.5333333333333,Children,8
E01001212,7,family_walk_index,34.1333333333333,Children,7
E01001213,3,family_walk_index,33.8666666666667,Children,3
E01001214,6,family_walk_index,40.9333333333333,Children,6
E01001215,3,family_walk_index,45.3333333333333,Children,3
E01001216,4,family_walk_index,43.0666666666667,Children,4
E01001217,6,family_walk_index,23.8666666666667,Children,6
E01001218,2,family_walk_index,11.3333333333333,Children,2
E01001219,2,family_walk_index,42.8,Children,2
E01001220,1,family_walk_index,20.6666666666667,Children,1
E01001223,7,family_walk_index,12.6666666666667,Children,7
E01001224,8,family_walk_index,48.1333333333333,Children,8
E01001225,4,family_walk_index,51.4666666666667,Children,4
E01001226,7,family_walk_index,40.5333333333333,Children,7
E01001227,8,family_walk_index,37.4666666666667,Children,8
E01001228,7,family_walk_index,43.2,Children,7
E01001229,3,family_walk_index,27.6,Children,3
E01001230,5,family_walk_index,29.8666666666667,Children,5
E01001231,7,family_walk_index,14,Children,7
E01001232,4,family_walk_index,16,Children,4
E01001233,4,family_walk_index,61.7333333333334,Children,4
E01001234,4,family_walk_index,34,Children,4
E01001235,7,family_walk_index,23.0666666666667,Children,7
E01001236,6,family_walk_index,43.6,Children,6
E01001237,6,family_walk_index,33.4666666666667,Children,6
E01001239,3,family_walk_index,10,Children,3
E01001240,5,family_walk_index,48.6666666666667,Children,5
E01001241,4,family_walk_index,58,Children,4
E01001242,3,family_walk_index,45.0666666666667,Children,3
E01001243,4,family_walk_index,43.2,Children,4
E01001244,3,family_walk_index,52.9333333333333,Children,3
E01001245,6,family_walk_index,56.2666666666667,Children,6
E01001246,3,family_walk_index,13.8666666666667,Children,3
E01001247,5,family_walk_index,8,Children,5
E01001248,6,family_walk_index,34.2666666666667,Children,6
E01001249,2,family_walk_index,55.6,Children,2
E01001250,2,family_walk_index,54.4,Children,2
E01001251,5,family_walk_index,66.9333333333333,Children,5
E01001252,4,family_walk_index,52.6666666666667,Children,4
E01001253,6,family_walk_index,24.2666666666667,Children,6
E01001254,6,family_walk_index,46,Children,6
E01001255,7,family_walk_index,26.2666666666667,Children,7
E01001257,2,family_walk_index,25.2,Children,2
E01001258,6,family_walk_index,45.2,Children,6
E01001259,5,family_walk_index,39.3333333333333,Children,5
E01001260,5,family_walk_index,43.7333333333333,Children,5
E01001261,4,family_walk_index,60.2666666666667,Children,4
E01001262,3,family_walk_index,30.8,Children,3
E01001263,2,family_walk_index,42.9333333333333,Children,2
E01001264,4,family_walk_index,21.3333333333333,Children,4
E01001265,5,family_walk_index,5.33333333333334,Children,5
E01001266,6,family_walk_index,6.8,Children,6
E01001267,3,family_walk_index,47.6,Children,3
E01001268,5,family_walk_index,37.4666666666667,Children,5
E01001269,7,family_walk_index,50.4,Children,7
E01001270,6,family_walk_index,30,Children,6
E01001271,6,family_walk_index,28.9333333333333,Children,6
E01001272,5,family_walk_index,26,Children,5
E01001273,8,family_walk_index,21.8666666666667,Children,8
E01001274,9,family_walk_index,28.2666666666667,Children,9
E01001275,5,family_walk_index,42.1333333333333,Children,5
E01001276,5,family_walk_index,39.4666666666667,Children,5
E01001277,6,family_walk_index,24.8,Children,6
E01001278,4,family_walk_index,17.2,Children,4
E01001279,9,family_walk_index,29.6,Children,9
E01001280,7,family_walk_index,48.8,Children,7
E01001281,9,family_walk_index,62.8,Children,9
E01001282,2,family_walk_index,39.6,Children,2
E01001283,2,family_walk_index,45.3333333333333,Children,2
E01001284,6,family_walk_index,42,Children,6
E01001285,4,family_walk_index,48,Children,4
E01001286,4,family_walk_index,46.8,Children,4
E01001287,3,family_walk_index,45.3333333333333,Children,3
E01001288,6,family_walk_index,60,Children,6
E01001289,6,family_walk_index,41.6,Children,6
E01001290,7,family_walk_index,28,Children,7
E01001291,5,family_walk_index,28.1333333333333,Children,5
E01001292,7,family_walk_index,30.9333333333333,Children,7
E01001293,6,family_walk_index,15.2,Children,6
E01001294,4,family_walk_index,42.6666666666667,Children,4
E01001295,6,family_walk_index,22.6666666666667,Children,6
E01001296,4,family_walk_index,22.8,Children,4
E01001297,4,family_walk_index,35.3333333333333,Children,4
E01001298,3,family_walk_index,32.4,Children,3
E01001299,9,family_walk_index,31.7333333333333,Children,9
E01001300,8,family_walk_index,56.5333333333333,Children,8
E01001301,5,family_walk_index,52.2666666666667,Children,5
E01001302,7,family_walk_index,25.3333333333333,Children,7
E01001303,8,family_walk_index,46.9333333333333,Children,8
E01001304,7,family_walk_index,44.1333333333333,Children,7
E01001305,9,family_walk_index,49.6,Children,9
E01001306,9,family_walk_index,55.7333333333333,Children,9
E01001307,8,family_walk_index,40.2666666666667,Children,8
E01001308,7,family_walk_index,10,Children,7
E01001309,6,family_walk_index,28.6666666666667,Children,6
E01001310,5,family_walk_index,29.4666666666667,Children,5
E01001311,3,family_walk_index,17.4666666666667,Children,3
E01001312,6,family_walk_index,56,Children,6
E01001313,7,family_walk_index,31.6,Children,7
E01001314,8,family_walk_index,37.6,Children,8
E01001315,5,family_walk_index,36.6666666666667,Children,5
E01001316,3,family_walk_index,54.4,Children,3
E01001317,4,family_walk_index,48.6666666666667,Children,4
E01001318,2,family_walk_index,35.8666666666667,Children,2
E01001319,5,family_walk_index,32.6666666666667,Children,5
E01001320,2,family_walk_index,27.3333333333333,Children,2
E01001321,4,family_walk_index,17.8666666666667,Children,4
E01001322,4,family_walk_index,26.9333333333333,Children,4
E01001323,4,family_walk_index,41.6,Children,4
E01001324,2,family_walk_index,13.2,Children,2
E01001325,3,family_walk_index,12,Children,3
E01001326,3,family_walk_index,33.3333333333333,Children,3
E01001327,3,family_walk_index,32.2666666666667,Children,3
E01001328,2,family_walk_index,31.0666666666667,Children,2
E01001329,4,family_walk_index,36,Children,4
E01001330,2,family_walk_index,27.3333333333333,Children,2
E01001331,2,family_walk_index,30.5333333333333,Children,2
E01001332,2,family_walk_index,35.7333333333333,Children,2
E01001333,2,family_walk_index,44,Children,2
E01001334,2,family_walk_index,50,Children,2
E01001335,5,family_walk_index,36.6666666666667,Children,5
E01001336,4,family_walk_index,49.4666666666667,Children,4
E01001337,2,family_walk_index,17.3333333333333,Children,2
E01001338,3,family_walk_index,13.8666666666667,Children,3
E01001339,2,family_walk_index,47.7333333333333,Children,2
E01001340,2,family_walk_index,26.4,Children,2
E01001341,7,family_walk_index,38.1333333333333,Children,7
E01001342,6,family_walk_index,19.7333333333333,Children,6
E01001343,6,family_walk_index,36.8,Children,6
E01001344,5,family_walk_index,20.2666666666667,Children,5
E01001345,6,family_walk_index,19.4666666666667,Children,6
E01001346,7,family_walk_index,22,Children,7
E01001347,5,family_walk_index,25.4666666666667,Children,5
E01001348,5,family_walk_index,19.4666666666667,Children,5
E01001349,2,family_walk_index,19.3333333333333,Children,2
E01001350,6,family_walk_index,44.9333333333333,Children,6
E01001351,3,family_walk_index,74.4,Children,3
E01001352,6,family_walk_index,37.0666666666667,Children,6
E01001353,4,family_walk_index,52.5333333333333,Children,4
E01001354,4,family_walk_index,44.2666666666667,Children,4
E01001355,4,family_walk_index,60.2666666666667,Children,4
E01001356,1,family_walk_index,53.4666666666667,Children,1
E01001357,2,family_walk_index,55.2,Children,2
E01001358,1,family_walk_index,40.8,Children,1
E01001359,4,family_walk_index,48.6666666666667,Children,4
E01001360,3,family_walk_index,39.0666666666667,Children,3
E01001361,2,family_walk_index,52.6666666666667,Children,2
E01001362,3,family_walk_index,49.8666666666667,Children,3
E01001363,4,family_walk_index,35.3333333333333,Children,4
E01001364,2,family_walk_index,16.8,Children,2
E01001365,3,family_walk_index,41.6,Children,3
E01001366,3,family_walk_index,11.6,Children,3
E01001367,3,family_walk_index,48,Children,3
E01001368,3,family_walk_index,24.9333333333333,Children,3
E01001369,4,family_walk_index,47.4666666666667,Children,4
E01001370,4,family_walk_index,12.9333333333333,Children,4
E01001371,3,family_walk_index,52.6666666666667,Children,3
E01001372,3,family_walk_index,44.4,Children,3
E01001373,4,family_walk_index,36.1333333333333,Children,4
E01001374,8,family_walk_index,43.8666666666667,Children,8
E01001375,10,family_walk_index,34.6666666666667,Children,10
E01001376,4,family_walk_index,42,Children,4
E01001377,9,family_walk_index,55.0666666666667,Children,9
E01001379,9,family_walk_index,36.1333333333333,Children,9
E01001380,7,family_walk_index,25.8666666666667,Children,7
E01001381,5,family_walk_index,40.1333333333333,Children,5
E01001382,9,family_walk_index,28.5333333333333,Children,9
E01001383,7,family_walk_index,35.3333333333333,Children,7
E01001384,8,family_walk_index,46.5333333333333,Children,8
E01001385,9,family_walk_index,44.8,Children,9
E01001386,8,family_walk_index,39.2,Children,8
E01001387,6,family_walk_index,44.4,Children,6
E01001388,2,family_walk_index,57.3333333333333,Children,2
E01001389,5,family_walk_index,44.1333333333333,Children,5
E01001390,8,family_walk_index,41.0666666666667,Children,8
E01001391,4,family_walk_index,37.7333333333333,Children,4
E01001392,8,family_walk_index,32.4,Children,8
E01001393,5,family_walk_index,28,Children,5
E01001394,3,family_walk_index,52.5333333333334,Children,3
E01001395,2,family_walk_index,22.6666666666667,Children,2
E01001396,5,family_walk_index,43.8666666666667,Children,5
E01001397,4,family_walk_index,37.3333333333333,Children,4
E01001398,8,family_walk_index,44,Children,8
E01001399,8,family_walk_index,46,Children,8
E01001400,8,family_walk_index,30,Children,8
E01001401,7,family_walk_index,30.6666666666667,Children,7
E01001402,8,family_walk_index,22.1333333333333,Children,8
E01001403,6,family_walk_index,12.6666666666667,Children,6
E01001404,5,family_walk_index,9.33333333333333,Children,5
E01001405,7,family_walk_index,27.2,Children,7
E01001406,4,family_walk_index,44.5333333333333,Children,4
E01001407,5,family_walk_index,27.3333333333333,Children,5
E01001408,6,family_walk_index,38.9333333333333,Children,6
E01001409,2,family_walk_index,26.6666666666667,Children,2
E01001410,1,family_walk_index,33.3333333333333,Children,1
E01001411,7,family_walk_index,50.5333333333334,Children,7
E01001412,3,family_walk_index,9.33333333333333,Children,3
E01001413,9,family_walk_index,22,Children,9
E01001414,2,family_walk_index,3.33333333333333,Children,2
E01001415,6,family_walk_index,16.4,Children,6
E01001416,9,family_walk_index,20.5333333333333,Children,9
E01001417,9,family_walk_index,7.33333333333334,Children,9
E01001418,5,family_walk_index,0,Children,5
E01001419,6,family_walk_index,25.0666666666667,Children,6
E01001420,4,family_walk_index,31.6,Children,4
E01001421,3,family_walk_index,14.6666666666667,Children,3
E01001422,9,family_walk_index,20.6666666666667,Children,9
E01001423,3,family_walk_index,37.4666666666667,Children,3
E01001424,1,family_walk_index,51.3333333333334,Children,1
E01001425,1,family_walk_index,32.2666666666667,Children,1
E01001426,2,family_walk_index,37.8666666666667,Children,2
E01001427,2,family_walk_index,2.66666666666667,Children,2
E01001428,2,family_walk_index,32.9333333333333,Children,2
E01001429,1,family_walk_index,50.5333333333334,Children,1
E01001430,2,family_walk_index,34.8,Children,2
E01001431,2,family_walk_index,30,Children,2
E01001432,2,family_walk_index,33.2,Children,2
E01001433,2,family_walk_index,24,Children,2
E01001434,3,family_walk_index,22,Children,3
E01001435,4,family_walk_index,24,Children,4
E01001436,3,family_walk_index,16,Children,3
E01001437,2,family_walk_index,0,Children,2
E01001438,2,family_walk_index,16.6666666666667,Children,2
E01001439,2,family_walk_index,40.4,Children,2
E01001440,3,family_walk_index,48,Children,3
E01001441,2,family_walk_index,46.4,Children,2
E01001442,1,family_walk_index,21.2,Children,1
E01001444,4,family_walk_index,22.5333333333333,Children,4
E01001445,3,family_walk_index,35.3333333333333,Children,3
E01001446,3,family_walk_index,37.2,Children,3
E01001447,2,family_walk_index,24.4,Children,2
E01001448,3,family_walk_index,34.9333333333333,Children,3
E01001449,3,family_walk_index,30.6666666666667,Children,3
E01001450,5,family_walk_index,52.9333333333333,Children,5
E01001451,6,family_walk_index,20.2666666666667,Children,6
E01001452,7,family_walk_index,3.2,Children,7
E01001453,9,family_walk_index,18.4,Children,9
E01001454,8,family_walk_index,28.6666666666667,Children,8
E01001455,8,family_walk_index,26,Children,8
E01001456,10,family_walk_index,28.9333333333333,Children,10
E01001457,7,family_walk_index,14.2666666666667,Children,7
E01001458,2,family_walk_index,51.2,Children,2
E01001459,4,family_walk_index,26.6666666666667,Children,4
E01001460,2,family_walk_index,38,Children,2
E01001461,2,family_walk_index,32,Children,2
E01001462,2,family_walk_index,25.8666666666667,Children,2
E01001463,4,family_walk_index,9.33333333333333,Children,4
E01001464,2,family_walk_index,34,Children,2
E01001465,4,family_walk_index,28.5333333333333,Children,4
E01001466,3,family_walk_index,28.6666666666667,Children,3
E01001467,4,family_walk_index,26.6666666666667,Children,4
E01001468,3,family_walk_index,46.5333333333333,Children,3
E01001469,4,family_walk_index,21.2,Children,4
E01001470,8,family_walk_index,1.33333333333333,Children,8
E01001471,6,family_walk_index,8.8,Children,6
E01001472,7,family_walk_index,30.2666666666667,Children,7
E01001473,6,family_walk_index,52.2666666666667,Children,6
E01001474,7,family_walk_index,13.2,Children,7
E01001475,9,family_walk_index,11.4666666666667,Children,9
E01001476,3,family_walk_index,40.5333333333333,Children,3
E01001477,2,family_walk_index,3.33333333333333,Children,2
E01001478,4,family_walk_index,33.6,Children,4
E01001479,2,family_walk_index,52.5333333333334,Children,2
E01001480,3,family_walk_index,23.3333333333333,Children,3
E01001481,4,family_walk_index,34.5333333333333,Children,4
E01001482,2,family_walk_index,44,Children,2
E01001483,1,family_walk_index,0,Children,1
E01001484,4,family_walk_index,11.3333333333333,Children,4
E01001485,2,family_walk_index,42.6666666666667,Children,2
E01001486,2,family_walk_index,20.6666666666667,Children,2
E01001487,2,family_walk_index,42.9333333333333,Children,2
E01001488,3,family_walk_index,22.2666666666667,Children,3
E01001489,3,family_walk_index,28,Children,3
E01001491,3,family_walk_index,37.4666666666667,Children,3
E01001492,3,family_walk_index,32,Children,3
E01001493,3,family_walk_index,14.4,Children,3
E01001494,6,family_walk_index,20.2666666666667,Children,6
E01001495,7,family_walk_index,44.8,Children,7
E01001496,6,family_walk_index,17.2,Children,6
E01001497,4,family_walk_index,27.2,Children,4
E01001498,6,family_walk_index,41.2,Children,6
E01001499,4,family_walk_index,26.2666666666667,Children,4
E01001500,5,family_walk_index,33.7333333333333,Children,5
E01001501,4,family_walk_index,54.2666666666667,Children,4
E01001502,3,family_walk_index,45.4666666666667,Children,3
E01001503,3,family_walk_index,27.8666666666667,Children,3
E01001504,3,family_walk_index,31.6,Children,3
E01001505,2,family_walk_index,58.2666666666667,Children,2
E01001507,2,family_walk_index,53.2,Children,2
E01001508,3,family_walk_index,58.6666666666667,Children,3
E01001509,2,family_walk_index,40.1333333333333,Children,2
E01001511,4,family_walk_index,14.5333333333333,Children,4
E01001512,5,family_walk_index,29.3333333333333,Children,5
E01001513,2,family_walk_index,23.7333333333333,Children,2
E01001514,4,family_walk_index,41.8666666666667,Children,4
E01001515,2,family_walk_index,48.8,Children,2
E01001516,3,family_walk_index,40.5333333333333,Children,3
E01001517,1,family_walk_index,44.8,Children,1
E01001518,4,family_walk_index,40,Children,4
E01001520,6,family_walk_index,24.5333333333333,Children,6
E01001521,8,family_walk_index,26.8,Children,8
E01001522,7,family_walk_index,38.9333333333333,Children,7
E01001523,8,family_walk_index,20,Children,8
E01001524,5,family_walk_index,33.3333333333333,Children,5
E01001525,6,family_walk_index,21.7333333333333,Children,6
E01001526,8,family_walk_index,13.0666666666667,Children,8
E01001527,6,family_walk_index,40.6666666666667,Children,6
E01001528,2,family_walk_index,58.4,Children,2
E01001529,3,family_walk_index,53.7333333333333,Children,3
E01001530,5,family_walk_index,35.8666666666667,Children,5
E01001531,9,family_walk_index,26.2666666666667,Children,9
E01001532,9,family_walk_index,40.4,Children,9
E01001533,9,family_walk_index,21.4666666666667,Children,9
E01001534,8,family_walk_index,24.5333333333333,Children,8
E01001535,6,family_walk_index,30.4,Children,6
E01001536,5,family_walk_index,63.6,Children,5
E01001537,7,family_walk_index,17.2,Children,7
E01001538,8,family_walk_index,28.6666666666667,Children,8
E01001539,6,family_walk_index,56.9333333333334,Children,6
E01001540,6,family_walk_index,37.4666666666667,Children,6
E01001541,8,family_walk_index,45.3333333333333,Children,8
E01001542,5,family_walk_index,48.6666666666667,Children,5
E01001543,8,family_walk_index,11.4666666666667,Children,8
E01001544,8,family_walk_index,50.9333333333333,Children,8
E01001545,1,family_walk_index,34.6666666666667,Children,1
E01001546,3,family_walk_index,28.8,Children,3
E01001547,3,family_walk_index,26.5333333333333,Children,3
E01001548,3,family_walk_index,13.0666666666667,Children,3
E01001549,2,family_walk_index,13.3333333333333,Children,2
E01001550,2,family_walk_index,32.9333333333333,Children,2
E01001551,2,family_walk_index,20,Children,2
E01001552,4,family_walk_index,37.7333333333333,Children,4
E01001553,2,family_walk_index,0,Children,2
E01001554,2,family_walk_index,55.6,Children,2
E01001555,2,family_walk_index,47.7333333333333,Children,2
E01001556,5,family_walk_index,27.3333333333333,Children,5
E01001557,3,family_walk_index,30.1333333333333,Children,3
E01001558,2,family_walk_index,53.3333333333333,Children,2
E01001559,2,family_walk_index,18.6666666666667,Children,2
E01001560,2,family_walk_index,53.8666666666667,Children,2
E01001562,1,family_walk_index,16.2666666666667,Children,1
E01001563,6,family_walk_index,37.3333333333333,Children,6
E01001564,8,family_walk_index,26.8,Children,8
E01001565,6,family_walk_index,35.6,Children,6
E01001566,7,family_walk_index,23.4666666666667,Children,7
E01001567,9,family_walk_index,31.8666666666667,Children,9
E01001568,8,family_walk_index,14,Children,8
E01001569,8,family_walk_index,37.8666666666667,Children,8
E01001570,5,family_walk_index,43.7333333333333,Children,5
E01001571,5,family_walk_index,28.1333333333333,Children,5
E01001572,6,family_walk_index,44,Children,6
E01001573,6,family_walk_index,26.9333333333333,Children,6
E01001574,2,family_walk_index,39.3333333333333,Children,2
E01001575,1,family_walk_index,45.0666666666667,Children,1
E01001576,2,family_walk_index,44.6666666666667,Children,2
E01001577,2,family_walk_index,45.7333333333333,Children,2
E01001578,3,family_walk_index,33.7333333333333,Children,3
E01001579,2,family_walk_index,41.3333333333333,Children,2
E01001580,8,family_walk_index,47.8666666666667,Children,8
E01001581,5,family_walk_index,69.6,Children,5
E01001582,4,family_walk_index,22.4,Children,4
E01001583,7,family_walk_index,22.8,Children,7
E01001584,8,family_walk_index,11.3333333333333,Children,8
E01001585,7,family_walk_index,25.3333333333333,Children,7
E01001586,4,family_walk_index,46.6666666666667,Children,4
E01001587,7,family_walk_index,38,Children,7
E01001588,2,family_walk_index,20,Children,2
E01001589,3,family_walk_index,35.4666666666667,Children,3
E01001590,5,family_walk_index,25.8666666666667,Children,5
E01001591,3,family_walk_index,22.1333333333333,Children,3
E01001592,6,family_walk_index,30.5333333333333,Children,6
E01001593,7,family_walk_index,53.2,Children,7
E01001594,2,family_walk_index,29.4666666666667,Children,2
E01001595,4,family_walk_index,33.8666666666667,Children,4
E01001596,8,family_walk_index,26.5333333333333,Children,8
E01001597,6,family_walk_index,44.9333333333333,Children,6
E01001598,7,family_walk_index,28.6666666666667,Children,7
E01001599,6,family_walk_index,57.8666666666667,Children,6
E01001600,7,family_walk_index,54.8,Children,7
E01001601,8,family_walk_index,20.8,Children,8
E01001602,3,family_walk_index,20.9333333333333,Children,3
E01001603,2,family_walk_index,35.8666666666667,Children,2
E01001604,7,family_walk_index,47.4666666666667,Children,7
E01001605,9,family_walk_index,15.3333333333333,Children,9
E01001606,9,family_walk_index,50.6666666666667,Children,9
E01001607,5,family_walk_index,58.9333333333333,Children,5
E01001608,6,family_walk_index,45.8666666666667,Children,6
E01001609,4,family_walk_index,33.8666666666667,Children,4
E01001610,7,family_walk_index,35.3333333333333,Children,7
E01001611,5,family_walk_index,39.0666666666667,Children,5
E01001613,5,family_walk_index,17.3333333333333,Children,5
E01001614,9,family_walk_index,8.66666666666667,Children,9
E01001615,5,family_walk_index,23.4666666666667,Children,5
E01001617,8,family_walk_index,23.6,Children,8
E01001618,4,family_walk_index,13.0666666666667,Children,4
E01001619,6,family_walk_index,42.4,Children,6
E01001620,3,family_walk_index,43.3333333333333,Children,3
E01001621,3,family_walk_index,43.3333333333334,Children,3
E01001623,4,family_walk_index,27.0666666666667,Children,4
E01001624,4,family_walk_index,40.9333333333333,Children,4
E01001625,2,family_walk_index,39.3333333333333,Children,2
E01001629,3,family_walk_index,47.4666666666667,Children,3
E01001631,2,family_walk_index,34.6666666666667,Children,2
E01001632,5,family_walk_index,50.4,Children,5
E01001633,2,family_walk_index,33.4666666666667,Children,2
E01001634,2,family_walk_index,45.3333333333333,Children,2
E01001635,4,family_walk_index,32.5333333333333,Children,4
E01001636,4,family_walk_index,36.8,Children,4
E01001637,3,family_walk_index,38,Children,3
E01001638,3,family_walk_index,48.6666666666667,Children,3
E01001641,6,family_walk_index,60.9333333333333,Children,6
E01001642,7,family_walk_index,26,Children,7
E01001644,6,family_walk_index,60.1333333333334,Children,6
E01001645,3,family_walk_index,24,Children,3
E01001646,4,family_walk_index,48.9333333333333,Children,4
E01001647,4,family_walk_index,28.5333333333333,Children,4
E01001648,5,family_walk_index,24,Children,5
E01001649,2,family_walk_index,12,Children,2
E01001650,3,family_walk_index,39.3333333333333,Children,3
E01001651,2,family_walk_index,34,Children,2
E01001652,6,family_walk_index,44.9333333333333,Children,6
E01001653,2,family_walk_index,16,Children,2
E01001654,2,family_walk_index,46.6666666666667,Children,2
E01001655,2,family_walk_index,28.6666666666667,Children,2
E01001656,5,family_walk_index,36.4,Children,5
E01001657,8,family_walk_index,28.8,Children,8
E01001658,5,family_walk_index,29.3333333333333,Children,5
E01001659,5,family_walk_index,23.3333333333333,Children,5
E01001660,2,family_walk_index,8,Children,2
E01001661,2,family_walk_index,29.3333333333333,Children,2
E01001664,5,family_walk_index,47.2,Children,5
E01001665,6,family_walk_index,53.3333333333333,Children,6
E01001666,4,family_walk_index,28.8,Children,4
E01001669,3,family_walk_index,38,Children,3
E01001671,4,family_walk_index,32.6666666666667,Children,4
E01001672,3,family_walk_index,3.33333333333333,Children,3
E01001673,2,family_walk_index,36.5333333333333,Children,2
E01001674,4,family_walk_index,42,Children,4
E01001675,3,family_walk_index,31.3333333333333,Children,3
E01001676,3,family_walk_index,42.6666666666667,Children,3
E01001677,5,family_walk_index,38.6666666666667,Children,5
E01001678,7,family_walk_index,32.6666666666667,Children,7
E01001679,7,family_walk_index,10,Children,7
E01001680,8,family_walk_index,14.6666666666667,Children,8
E01001681,5,family_walk_index,43.2,Children,5
E01001682,5,family_walk_index,23.8666666666667,Children,5
E01001683,4,family_walk_index,50.8,Children,4
E01001684,4,family_walk_index,4.66666666666667,Children,4
E01001685,6,family_walk_index,41.3333333333333,Children,6
E01001686,5,family_walk_index,30.2666666666667,Children,5
E01001687,2,family_walk_index,27.6,Children,2
E01001688,3,family_walk_index,37.2,Children,3
E01001690,3,family_walk_index,36.6666666666667,Children,3
E01001692,3,family_walk_index,46.1333333333333,Children,3
E01001693,2,family_walk_index,42,Children,2
E01001694,4,family_walk_index,41.3333333333333,Children,4
E01001695,2,family_walk_index,43.3333333333333,Children,2
E01001696,2,family_walk_index,64.9333333333333,Children,2
E01001697,2,family_walk_index,42.9333333333333,Children,2
E01001698,3,family_walk_index,38.4,Children,3
E01001699,4,family_walk_index,22.6666666666667,Children,4
E01001700,3,family_walk_index,48.6666666666667,Children,3
E01001701,3,family_walk_index,28,Children,3
E01001702,2,family_walk_index,44.6666666666667,Children,2
E01001703,3,family_walk_index,36.1333333333333,Children,3
E01001704,4,family_walk_index,38,Children,4
E01001705,3,family_walk_index,40.2666666666667,Children,3
E01001708,5,family_walk_index,24,Children,5
E01001710,2,family_walk_index,42.6666666666667,Children,2
E01001712,3,family_walk_index,50.8,Children,3
E01001714,1,family_walk_index,56,Children,1
E01001715,3,family_walk_index,41.3333333333333,Children,3
E01001716,2,family_walk_index,44.2666666666667,Children,2
E01001717,3,family_walk_index,28.2666666666667,Children,3
E01001718,5,family_walk_index,46.2666666666667,Children,5
E01001719,2,family_walk_index,40.1333333333333,Children,2
E01001720,5,family_walk_index,49.3333333333333,Children,5
E01001722,3,family_walk_index,54.6666666666667,Children,3
E01001723,4,family_walk_index,57.7333333333333,Children,4
E01001724,4,family_walk_index,56.6666666666667,Children,4
E01001725,3,family_walk_index,49.0666666666667,Children,3
E01001726,3,family_walk_index,45.0666666666667,Children,3
E01001727,4,family_walk_index,54.4,Children,4
E01001728,3,family_walk_index,56.8,Children,3
E01001729,2,family_walk_index,66.4,Children,2
E01001730,1,family_walk_index,72.1333333333333,Children,1
E01001731,3,family_walk_index,61.6,Children,3
E01001732,2,family_walk_index,67.2,Children,2
E01001733,3,family_walk_index,41.0666666666667,Children,3
E01001734,2,family_walk_index,76.6666666666667,Children,2
E01001735,2,family_walk_index,62.8,Children,2
E01001736,5,family_walk_index,41.6,Children,5
E01001737,4,family_walk_index,50.6666666666667,Children,4
E01001738,4,family_walk_index,48.8,Children,4
E01001739,4,family_walk_index,64.1333333333333,Children,4
E01001740,1,family_walk_index,47.0666666666667,Children,1
E01001741,5,family_walk_index,52.1333333333334,Children,5
E01001742,3,family_walk_index,58,Children,3
E01001744,3,family_walk_index,51.4666666666667,Children,3
E01001745,2,family_walk_index,66.2666666666667,Children,2
