LSOA21CD,LSOA21NM,borough_name,london_ring,IMD_Decile,older_adults_pct,children_pct,family_walk_index,family_transit_index,working_walk_index,working_transit_index,older_walk_index,older_transit_index,children_walk_index,children_transit_index,children_pt15_index,caregiving_pt15_index,older_pt15_index
E01003043,Lambeth 018A,Lambeth,Inner London,4,10.1359703337454,11.7428924598269,25.4666666666667,59.8666666666667,29.7333333333333,61.6666666666667,29.2,60.3666666666667,25.4666666666667,59.8666666666667,25.4666666666667,29.7333333333333,29.2
E01003044,Lambeth 018B,Lambeth,Inner London,2,6.59574468085106,19.3617021276596,30.6666666666667,58.8666666666667,25.0666666666667,52.6,18.1333333333333,49.1,30.6666666666667,58.8666666666667,30.6666666666667,25.0666666666667,18.1333333333333
E01003045,Lambeth 011A,Lambeth,Inner London,2,9.10005027652086,17.8481649069884,48.2666666666667,73.1333333333333,35.5333333333333,67.3,32.5333333333333,64.8666666666667,48.2666666666667,73.1333333333333,48.8,37.6666666666667,33.3333333333333
E01003046,Lambeth 009A,Lambeth,Inner London,2,5.59190957763236,18.2034503271862,55.7333333333333,75.7333333333333,39.5333333333333,64.5,39.8,67.0666666666667,55.7333333333333,75.7333333333333,55.7333333333333,39.5333333333333,39.8
E01003047,Lambeth 011B,Lambeth,Inner London,2,6.9910514541387,11.6890380313199,49.8666666666667,76.0666666666667,55.6,78.4,50.3333333333333,77.2333333333333,49.8666666666667,76.0666666666667,52.6666666666667,57.6,55.1333333333333
E01003048,Lambeth 009B,Lambeth,Inner London,2,6.01150026136958,24.5164662833246,57.7333333333333,78.8666666666667,46.8,73.0666666666667,59.4666666666667,79.7,57.7333333333333,78.8666666666667,58,47.2,59.8
E01003049,Lambeth 011C,Lambeth,Inner London,2,6.67798528579513,16.6383701188455,47.0666666666667,73,37.7333333333333,68.0666666666667,36.6666666666667,67.6666666666667,47.0666666666667,73,47.0666666666667,37.7333333333333,36.6666666666667
E01003050,Lambeth 016B,Lambeth,Inner London,3,7.38636363636364,8.90151515151515,34,65.0666666666667,35.5333333333333,65.7666666666667,31.8666666666667,63.5,34,65.0666666666667,35.3333333333333,37.1333333333333,34.8
E01003051,Lambeth 018C,Lambeth,Inner London,2,4.29389312977099,11.0209923664122,51.8666666666667,76.0666666666667,42.8,71.9333333333333,51.2,75.8,51.8666666666667,76.0666666666667,52.1333333333334,43.8666666666667,51.6
E01003052,Lambeth 016C,Lambeth,Inner London,2,7.23595505617978,17.438202247191,56,76.8666666666667,49.4666666666667,73.4,39,67.8666666666667,56,76.8666666666667,56,49.4666666666667,39
E01003053,Lambeth 015B,Lambeth,Inner London,4,6.39187574671446,5.79450418160096,59.3333333333333,79.6666666666667,55.4,77.7,52.4666666666667,76.2333333333333,59.3333333333333,79.6666666666667,59.3333333333333,55.4,52.4666666666667
E01003054,Lambeth 015C,Lambeth,Inner London,4,3.9671682626539,6.11035111719106,61.2,80.2,62,80.4,63.8666666666667,81.4333333333333,61.2,80.2,61.2,62,63.8666666666667
E01003055,Lambeth 016D,Lambeth,Inner London,2,10.2372034956305,9.17602996254682,45.3333333333333,73.9333333333333,52.2,76.2666666666667,49.5333333333333,75.6333333333334,45.3333333333333,73.9333333333333,49.2,54.5333333333333,52.9333333333333
E01003056,Lambeth 015D,Lambeth,Inner London,3,5.62060889929742,6.44028103044497,51.8666666666667,74.4666666666667,50.7333333333333,73.1666666666667,60,78.1666666666667,51.8666666666667,74.4666666666667,51.8666666666667,50.7333333333333,60
E01003057,Lambeth 017D,Lambeth,Inner London,2,7.09677419354839,15.4838709677419,72.8,85.3333333333334,67.2,82,77.6,87.4666666666667,72.8,85.3333333333334,72.8,67.2,77.6
E01003058,Lambeth 015E,Lambeth,Inner London,4,6.26579080343608,8.08489135927236,42.6666666666667,70,45.0666666666667,71.2,46.6666666666667,71.7333333333333,42.6666666666667,70,43.2,47.2,47.4666666666667
E01003059,Lambeth 011D,Lambeth,Inner London,2,7.46606334841629,12.9864253393665,54.8,76.6,46.3333333333333,71.9666666666667,41.6666666666667,69.8333333333333,54.8,76.6,54.8,46.3333333333333,41.6666666666667
E01003060,Lambeth 011E,Lambeth,Inner London,2,8.24499411071849,16.3133097762073,61.6,80.7333333333333,54.9333333333333,77,51,75.6333333333333,61.6,80.7333333333333,62.5333333333333,55.6,52.6
E01003061,Lambeth 011F,Lambeth,Inner London,2,10.6094808126411,9.33032355154251,58.9333333333333,80,60.4666666666667,80.3,54.6,78.4,58.9333333333333,80,60.8,61.8,57.8
E01003062,Lambeth 033A,Lambeth,Inner London,4,7.40740740740741,16.2309368191721,68.1333333333333,82.0666666666667,57.8666666666667,70.9333333333333,56.8,75.4,68.1333333333333,82.0666666666667,68.1333333333333,57.8666666666667,56.8
E01003063,Lambeth 033B,Lambeth,Inner London,2,8.51063829787234,18.7820983125459,32.4,60.5333333333334,29.2,53.6666666666667,28,54.9,32.4,60.5333333333334,32.4,29.2,28
E01003064,Lambeth 028A,Lambeth,Inner London,7,9.28327645051194,21.9112627986348,41.3333333333333,66.6666666666667,34.7333333333333,57.3,35.4,61.7666666666667,41.3333333333333,66.6666666666667,42.4,36.7333333333333,36.7333333333333
E01003065,Lambeth 031A,Lambeth,Inner London,2,9.40119760479042,26.7065868263473,40.2666666666667,66,30.0666666666667,53.5333333333333,29.9333333333333,59.3,40.2666666666667,66,40.2666666666667,30.0666666666667,29.9333333333333
E01003066,Lambeth 028B,Lambeth,Inner London,2,8.05511393746688,19.3428722840488,34.9333333333333,63.8666666666667,27.9333333333333,54.3,23.8666666666667,56.5,34.9333333333333,63.8666666666667,34.9333333333333,27.9333333333333,23.8666666666667
E01003067,Lambeth 033C,Lambeth,Inner London,5,9.90353697749196,22.443729903537,46.8,67.2666666666667,35.6666666666667,52.6333333333333,46.4666666666667,65.0666666666667,46.8,67.2666666666667,46.8,35.6666666666667,46.4666666666667
E01003068,Lambeth 031B,Lambeth,Inner London,3,9.09669211195929,23.2824427480916,44.5333333333333,68.2666666666667,30.4,53.7,29.7333333333333,59.3666666666667,44.5333333333333,68.2666666666667,44.5333333333333,30.4,29.7333333333333
E01003069,Lambeth 033D,Lambeth,Inner London,3,9.57602339181287,21.8567251461988,40.1333333333333,66.4666666666667,30.3333333333333,54.3666666666667,33.5333333333333,61.7666666666667,40.1333333333333,66.4666666666667,40.1333333333333,30.3333333333333,33.5333333333333
E01003070,Lambeth 033E,Lambeth,Inner London,2,12.0801033591731,19.3152454780362,34.8,63.2666666666667,28.6,52.3,31,59.8333333333333,34.8,63.2666666666667,34.8,28.6,31
E01003071,Lambeth 018D,Lambeth,Inner London,6,6.74978503869304,14.6603611349957,38.1333333333333,66,31.6666666666667,57.8333333333333,38.6,65.1666666666667,38.1333333333333,66,38.1333333333333,31.6666666666667,38.6
E01003072,Lambeth 014A,Lambeth,Inner London,6,15.0259067357513,17.6165803108808,31.3333333333333,63,29.8666666666667,56.9666666666667,36.5333333333333,64.5666666666667,31.3333333333333,63,31.3333333333333,29.8666666666667,36.5333333333333
E01003073,Lambeth 014B,Lambeth,Inner London,3,9.49406620861961,18.1761399125547,56.1333333333333,75.4,36.8,61.3333333333333,36.6666666666667,64.7333333333333,56.1333333333333,75.4,56.1333333333333,36.8,36.6666666666667
E01003074,Lambeth 018E,Lambeth,Inner London,4,7.79661016949153,12.7542372881356,38.9333333333333,67.3333333333333,31.1333333333333,60.7,32.2,63.2666666666667,38.9333333333333,67.3333333333333,38.9333333333333,31.1333333333333,32.2
E01003075,Lambeth 009C,Lambeth,Inner London,2,7.35551663747811,19.9065966141273,51.4666666666667,75.3333333333333,40.3333333333333,68,49.0666666666667,73.8666666666667,51.4666666666667,75.3333333333333,52,41.3333333333333,49.7333333333333
E01003076,Lambeth 014C,Lambeth,Inner London,5,3.88744909292855,16.1791928915217,35.4666666666667,68,35.9333333333333,64.9333333333333,40.0666666666667,69.7666666666667,35.4666666666667,68,38.4,39.4666666666667,43.1333333333334
E01003077,Lambeth 014D,Lambeth,Inner London,5,5.58539205155747,12.3523093447905,52.4,77.2666666666667,45.4,74.9333333333333,57.7333333333333,80.2333333333334,52.4,77.2666666666667,54.5333333333333,49.8666666666667,60.4666666666667
E01003078,Lambeth 014E,Lambeth,Inner London,8,12.7228027043639,18.8690842040565,12.6666666666667,56.7333333333333,14.6,52.7666666666667,12.7333333333333,57.5666666666667,12.6666666666667,56.7333333333333,17.2,20.4666666666667,20.7333333333333
E01003079,Lambeth 027A,Lambeth,Inner London,3,7.18954248366013,20.5585264408794,22.6666666666667,58.1333333333333,26.1333333333333,53.2666666666667,27.0666666666667,59.0333333333333,22.6666666666667,58.1333333333333,22.6666666666667,26.1333333333333,27.0666666666667
E01003080,Lambeth 027B,Lambeth,Inner London,5,8.03571428571429,22.3214285714286,30,62.0666666666667,31,56.1,28.5333333333333,60.1,30,62.0666666666667,30,31,28.5333333333333
E01003081,Lambeth 028C,Lambeth,Inner London,3,6.49141630901288,19.0450643776824,41.3333333333333,70.3333333333334,37.2666666666667,62.4,32.4,66.0333333333333,41.3333333333333,70.3333333333334,44.6666666666667,40.8,38.0666666666667
E01003082,Lambeth 031C,Lambeth,Inner London,3,15.3454545454545,18.7636363636364,47.3333333333333,70.7333333333333,40.8666666666667,61.7666666666667,39.8,65.3,47.3333333333333,70.7333333333333,47.3333333333333,40.8666666666667,39.8
E01003083,Lambeth 030A,Lambeth,Inner London,5,13.7573004542505,18.624269954575,27.2,60.8,25.2,53.9333333333333,17.4,54.9,27.2,60.8,28.5333333333333,26.8,20.3333333333333
E01003084,Lambeth 030B,Lambeth,Inner London,5,10.2257636122178,18.2602921646746,35.4666666666667,67.8666666666667,31.5333333333333,60.2333333333333,27.1333333333333,64.3,35.4666666666667,67.8666666666667,39.7333333333333,36.4666666666667,34.6
E01003085,Lambeth 030C,Lambeth,Inner London,6,14.80244852532,21.6471897607123,26.6666666666667,58.0666666666667,20.8,50.0666666666667,17.4666666666667,50.1333333333334,26.6666666666667,58.0666666666667,26.6666666666667,20.8,17.4666666666667
E01003086,Lambeth 031D,Lambeth,Inner London,3,7.95381654906992,19.4996792815908,52.8,71.1333333333333,41.2666666666667,60.3,36.2666666666667,59.5333333333333,52.8,71.1333333333333,52.8,41.2666666666667,36.2666666666667
E01003087,Lambeth 031E,Lambeth,Inner London,2,8.83607556368068,23.217550274223,56.5333333333333,73.4666666666667,41.5333333333333,60.7666666666667,34.8666666666667,59.6333333333334,56.5333333333333,73.4666666666667,56.5333333333333,41.5333333333333,34.8666666666667
E01003088,Lambeth 010A,Lambeth,Inner London,3,5.6710775047259,16.1940768746062,34.1333333333333,68.8,44.0666666666667,74.3,42,72.8666666666667,34.1333333333333,68.8,37.6,48.6,45.7333333333333
E01003089,Lambeth 008A,Lambeth,Inner London,3,4.90956072351421,18.1395348837209,52.4,75.9333333333334,42.0666666666667,71.9333333333333,54.8666666666667,77.2,52.4,75.9333333333334,54.8,48.2666666666667,58.0666666666667
E01003090,Lambeth 012D,Lambeth,Inner London,4,5.66750629722922,8.52225020990764,49.6,74.8,58.4,79.2,56.6,78.3,49.6,74.8,49.6,58.4,56.6
E01003091,Lambeth 008B,Lambeth,Inner London,4,5.78271028037383,16.9392523364486,36.5333333333333,67,30.7333333333333,63.4666666666667,35.6666666666667,66.5666666666667,36.5333333333333,67,37.7333333333333,32.5333333333333,37.8
E01003092,Lambeth 008C,Lambeth,Inner London,2,5.53191489361702,18.1276595744681,59.4666666666667,78.2666666666667,46.2,70.9,55.2,75.7666666666667,59.4666666666667,78.2666666666667,59.4666666666667,46.2,55.2
E01003093,Lambeth 010B,Lambeth,Inner London,2,8.6634740966478,19.2424902046147,66.6666666666667,83.3333333333333,69.8666666666667,84.9333333333333,71.8666666666667,85.9333333333333,66.6666666666667,83.3333333333333,66.6666666666667,69.8666666666667,71.8666666666667
E01003094,Lambeth 010C,Lambeth,Inner London,3,10.1078167115903,9.90566037735849,69.3333333333333,84.6666666666667,65.4,82.7,62.4,81.2,69.3333333333333,84.6666666666667,69.3333333333333,65.4,62.4
E01003095,Lambeth 012E,Lambeth,Inner London,5,7.30816077953715,12.9719853836784,31.0666666666667,65,35.5333333333333,67.1666666666667,35.4666666666667,67.0666666666667,31.0666666666667,65,32.1333333333333,37.5333333333333,36.8
E01003096,Lambeth 010D,Lambeth,Inner London,4,6.44391408114559,5.77565632458234,56,78,53.2666666666667,76.6333333333333,50.8666666666667,75.4333333333333,56,78,56,53.2666666666667,50.8666666666667
E01003097,Lambeth 006A,Lambeth,Inner London,3,14.2490372272144,13.0295250320924,71.6,85,68.2666666666667,82.9333333333334,68.2666666666667,83.1333333333333,71.6,85,71.6,68.2666666666667,68.2666666666667
E01003098,Lambeth 005A,Lambeth,Inner London,4,10.5937921727395,13.6302294197031,45.7333333333333,72.2,41.6,70,41.8666666666667,70.1,45.7333333333333,72.2,46.8,43.6,43.2
E01003099,Lambeth 005B,Lambeth,Inner London,3,9.00529723366686,14.1848145968217,51.7333333333333,75.6,47.2666666666667,73.4333333333333,50.3333333333333,74.8333333333333,51.7333333333333,75.6,52.8,49.2666666666667,51.6666666666667
E01003100,Lambeth 005C,Lambeth,Inner London,6,3.47567030784508,7.24925521350546,55.8666666666667,81.2,54.4,80.7666666666667,49.3333333333333,79.8333333333333,55.8666666666667,81.2,63.2,62.7333333333333,60.6666666666667
E01003101,Lambeth 003A,Lambeth,Inner London,3,6.69923237962317,13.049546406141,60.8,79.6,58.0666666666667,77.8333333333333,55.2,76.6,60.8,79.6,60.8,58.0666666666667,55.2
E01003102,Lambeth 004A,Lambeth,Inner London,4,12.0446533490012,8.1668625146886,58.8,79.4666666666667,49.2,74.6,52.2,76.5,58.8,79.4666666666667,59.4666666666667,50,53.6666666666667
E01003104,Lambeth 004C,Lambeth,Inner London,4,9.17484131563762,11.3675706866705,60.2666666666667,79.3333333333333,50.6666666666667,74.1333333333333,52.6666666666667,75.3333333333333,60.2666666666667,79.3333333333333,60.2666666666667,50.6666666666667,52.6666666666667
E01003105,Lambeth 003B,Lambeth,Inner London,3,12.8805620608899,16.2177985948478,64.2666666666667,81.8666666666667,54.2,76.7,56.1333333333333,77.7333333333334,64.2666666666667,81.8666666666667,64.2666666666667,54.2,56.1333333333333
E01003106,Lambeth 003C,Lambeth,Inner London,3,9.78464419475655,17.0880149812734,55.8666666666667,77.8,56.9333333333333,78.2666666666667,56.7333333333333,78.2,55.8666666666667,77.8,55.8666666666667,56.9333333333333,56.7333333333333
E01003107,Lambeth 003D,Lambeth,Inner London,6,9.34629929767693,9.88654781199352,61.2,80.4666666666667,60.5333333333333,80.0666666666667,64.8,82.2333333333333,61.2,80.4666666666667,61.2,60.5333333333333,64.8
E01003108,Lambeth 002B,Lambeth,Inner London,3,11.6966580976864,18.6375321336761,56.8,79.4666666666667,54.0666666666667,78.2333333333333,52.9333333333333,79.0666666666667,56.8,79.4666666666667,59.4666666666667,57.2666666666667,58.8
E01003110,Lambeth 002C,Lambeth,Inner London,6,12.8717698683569,11.9453924914676,55.6,78.0666666666667,41.5333333333333,71.2666666666667,39.9333333333333,70.3,55.6,78.0666666666667,56.1333333333333,42.5333333333333,40.6
E01003111,Lambeth 002D,Lambeth,Inner London,2,11.0606060606061,21.3131313131313,53.3333333333334,76.8,42.2,71.3,41.6,70.9666666666667,53.3333333333334,76.8,53.6,42.6,41.9333333333333
E01003112,Lambeth 002E,Lambeth,Inner London,3,8.51419031719533,18.4752365052866,56.1333333333333,78.0666666666667,50.1333333333333,75.0666666666667,51.4,75.7,56.1333333333333,78.0666666666667,56.1333333333333,50.1333333333333,51.4
E01003113,Lambeth 032A,Lambeth,Inner London,4,8.58416945373467,16.6109253065775,24.5333333333333,57.4666666666667,24.2666666666667,52.7333333333333,20,52.7666666666667,24.5333333333333,57.4666666666667,24.5333333333333,24.2666666666667,20
E01003114,Lambeth 032B,Lambeth,Inner London,4,5.28052805280528,16.3778877887789,25.0666666666667,59.0666666666667,24,51.8,27.5333333333333,58.9333333333333,25.0666666666667,59.0666666666667,25.0666666666667,24,27.5333333333333
E01003115,Lambeth 034A,Lambeth,Inner London,5,7.78739184177998,18.7268232385661,45.6,70.1333333333333,39.5333333333333,60.7666666666667,42.5333333333333,67.4333333333333,45.6,70.1333333333333,45.6,39.5333333333333,42.5333333333333
E01003116,Lambeth 029A,Lambeth,Inner London,5,13.6618141097424,17.7491601343785,26,52.4,18.5333333333333,42.2,12.4,39.2333333333333,26,52.4,26,18.5333333333333,12.4
E01003117,Lambeth 029B,Lambeth,Inner London,4,9.13513513513514,15.6216216216216,36.6666666666667,67.1333333333333,39.5333333333333,62.8333333333333,35.7333333333333,66.1333333333333,36.6666666666667,67.1333333333333,39.8666666666667,41.4,40
E01003118,Lambeth 029C,Lambeth,Inner London,4,10.6337271750806,21.1600429645542,37.0666666666667,66.2666666666667,37.5333333333333,63.3666666666667,41.9333333333333,67.9333333333333,37.0666666666667,66.2666666666667,37.0666666666667,37.5333333333333,41.9333333333333
E01003119,Lambeth 032C,Lambeth,Inner London,4,9.49152542372881,16.9491525423729,53.7333333333334,75.3333333333334,45.1333333333333,67.9,38.1333333333333,67.1666666666667,53.7333333333334,75.3333333333334,54.6666666666667,45.8,39.7333333333333
E01003120,Lambeth 032D,Lambeth,Inner London,3,6.00911728139246,13.8416908412764,40,67.7333333333333,41.9333333333333,64.5666666666667,47.1333333333333,70.4333333333333,40,67.7333333333333,40,41.9333333333333,47.1333333333333
E01003121,Lambeth 006B,Lambeth,Inner London,3,8.40764331210191,18.9808917197452,57.2,77.2666666666667,54.7333333333333,75.3666666666667,56.9333333333333,76.8,57.2,77.2666666666667,57.2,54.7333333333333,56.9333333333333
E01003122,Lambeth 004D,Lambeth,Inner London,4,6.87664041994751,11.5485564304462,37.6,67.2,34.5333333333333,64.8666666666667,39.4,67.7,37.6,67.2,37.6,34.5333333333333,39.4
E01003123,Lambeth 006C,Lambeth,Inner London,5,10.0877192982456,10.0877192982456,56.6666666666667,77.5333333333333,52.9333333333333,75.2666666666667,56.6,77.3,56.6666666666667,77.5333333333333,56.6666666666667,52.9333333333333,56.6
E01003124,Lambeth 006D,Lambeth,Inner London,3,10.4212860310421,14.3385070214339,61.4666666666667,80.3333333333334,64.2666666666667,81.5333333333333,67.9333333333333,83.4666666666667,61.4666666666667,80.3333333333334,61.4666666666667,64.2666666666667,67.9333333333333
E01003125,Lambeth 006E,Lambeth,Inner London,3,8.19304152637486,19.6969696969697,57.0666666666667,78.4666666666667,51.8,77.0333333333333,50.9333333333333,75.8333333333333,57.0666666666667,78.4666666666667,58.8,56.8666666666667,54
E01003126,Lambeth 008D,Lambeth,Inner London,3,6.66666666666667,14.5345345345345,68,83.8666666666667,69.4666666666667,84.5333333333333,73.4666666666667,86.5666666666667,68,83.8666666666667,68,69.4666666666667,73.4666666666667
E01003127,Lambeth 010E,Lambeth,Inner London,4,8.36920133907221,15.8297465327594,46,73,50.5333333333333,75.2666666666667,50.4666666666667,75.2333333333333,46,73,46,50.5333333333333,50.4666666666667
E01003128,Lambeth 008E,Lambeth,Inner London,2,7.36457699330493,18.1984175289105,74.2666666666667,86.8666666666667,71.8,85.5,73.9333333333334,86.6333333333333,74.2666666666667,86.8666666666667,74.2666666666667,71.8,73.9333333333334
E01003129,Lambeth 004E,Lambeth,Inner London,4,8.01335559265442,11.0183639398998,59.4666666666667,79.0666666666667,54.1333333333333,76.0666666666667,61.6,79.9666666666667,59.4666666666667,79.0666666666667,59.4666666666667,54.1333333333333,61.6
E01003130,Lambeth 026A,Lambeth,Inner London,6,9.36830835117773,17.9336188436831,46,70.4666666666667,42.6,64.8333333333333,40.9333333333333,67.0333333333334,46,70.4666666666667,46,42.6,40.9333333333333
E01003131,Lambeth 026B,Lambeth,Inner London,5,6.64498141263941,14.4981412639405,23.0666666666667,58.6,27.2,55.2,23.1333333333333,57.5,23.0666666666667,58.6,23.0666666666667,27.2,23.1333333333333
E01003132,Lambeth 024A,Lambeth,Inner London,3,14.1281874569263,16.5403170227429,62.4,77.3333333333333,44.4666666666667,62.3333333333333,55.5333333333334,72.5333333333333,62.4,77.3333333333333,62.4,44.4666666666667,55.5333333333334
E01003133,Lambeth 027C,Lambeth,Inner London,4,6.98795180722892,16.7469879518072,47.2,71.4666666666667,45.0666666666667,66.6666666666667,50.6,72.3666666666667,47.2,71.4666666666667,47.2,45.0666666666667,50.6
E01003134,Lambeth 027D,Lambeth,Inner London,5,9.39261114589856,17.3450219160927,46.2666666666667,69.4,37,58.2333333333333,33.5333333333333,61.6333333333333,46.2666666666667,69.4,46.2666666666667,37,33.5333333333333
E01003135,Lambeth 026C,Lambeth,Inner London,3,6.78404971517348,13.3609528741585,33.0666666666667,63.4666666666667,30.3333333333333,56.2333333333333,25.6,58.5333333333334,33.0666666666667,63.4666666666667,33.0666666666667,30.3333333333333,25.6
E01003136,Lambeth 022A,Lambeth,Inner London,4,7.77576853526221,14.2857142857143,35.0666666666667,64.6,32.1333333333333,59.3333333333333,36.8,64.5,35.0666666666667,64.6,35.0666666666667,32.1333333333333,36.8
E01003137,Lambeth 022B,Lambeth,Inner London,3,8.10126582278481,15.253164556962,63.2,79.7333333333333,50.3333333333333,70.9,58.9333333333333,76.9666666666667,63.2,79.7333333333333,64.2666666666667,52.3333333333333,60.2666666666667
E01003138,Lambeth 026D,Lambeth,Inner London,8,6.0893098782138,15.7645466847091,31.2,59.2,25.3333333333333,53.1333333333333,17,48.3333333333333,31.2,59.2,31.2,25.3333333333333,17
E01003139,Lambeth 035A,Lambeth,Inner London,7,11.1837802485285,19.4244604316547,40.5333333333333,66.2666666666667,35.4666666666667,56.7333333333333,46.5333333333333,67.7666666666667,40.5333333333333,66.2666666666667,40.5333333333333,35.4666666666667,46.5333333333333
E01003140,Lambeth 035B,Lambeth,Inner London,6,12.9224652087475,20.0795228628231,39.8666666666667,67.9333333333333,27.4666666666667,55.7333333333333,39.4666666666667,66.7333333333333,39.8666666666667,67.9333333333333,39.8666666666667,27.4666666666667,39.4666666666667
E01003141,Lambeth 034B,Lambeth,Inner London,4,12.472885032538,20.0650759219089,30.9333333333333,63.4666666666667,38.6,61.3,38.4,66.2,30.9333333333333,63.4666666666667,30.9333333333333,38.6,38.4
E01003142,Lambeth 035C,Lambeth,Inner London,5,13.1004366812227,18.4861717612809,46,69.5333333333333,45.8666666666667,62.7333333333333,46.4,68.3666666666667,46,69.5333333333333,46,45.8666666666667,46.4
E01003143,Lambeth 035D,Lambeth,Inner London,3,16.6999334664005,18.2967398536261,53.6,73.2666666666667,41.2,60.2,38.2,64.5,53.6,73.2666666666667,54.2666666666667,42,39.6666666666667
E01003144,Lambeth 034C,Lambeth,Inner London,6,18.8752424046542,14.8028442146089,18.9333333333333,48.7333333333333,18.1333333333333,44.6666666666667,21.4666666666667,51.5,18.9333333333333,48.7333333333333,18.9333333333333,18.1333333333333,21.4666666666667
E01003145,Lambeth 034D,Lambeth,Inner London,4,10.2053140096618,15.4589371980676,52.9333333333333,73.8,44.4,63.2,42.3333333333333,67.3333333333333,52.9333333333333,73.8,52.9333333333333,44.4,42.3333333333333
E01003146,Lambeth 035E,Lambeth,Inner London,4,8.6719223771983,16.2522741055185,30.6666666666667,61.7333333333334,31.4,55.4,42.6,66.3,30.6666666666667,61.7333333333334,31.2,32.4,43.2666666666667
E01003147,Lambeth 034E,Lambeth,Inner London,5,9.30120481927711,17.9277108433735,44.6666666666667,69.8,40.2,61.3,39.0666666666667,65.8666666666667,44.6666666666667,69.8,44.6666666666667,40.2,39.0666666666667
E01003148,Lambeth 032E,Lambeth,Inner London,5,7.29847494553377,17.5925925925926,58.5333333333333,75.9333333333333,46.7333333333333,63.7,53.7333333333334,72.2333333333334,58.5333333333333,75.9333333333333,58.5333333333333,46.7333333333333,53.7333333333334
E01003149,Lambeth 030D,Lambeth,Inner London,6,15.3276353276353,15.4985754985755,34.1333333333333,63.2666666666667,24.6,51.7,14.8666666666667,51.2333333333333,34.1333333333333,63.2666666666667,34.1333333333333,24.6,14.8666666666667
E01003150,Lambeth 032F,Lambeth,Inner London,4,8.91293147861927,18.3925811437403,41.3333333333333,69,33.1333333333333,59.9666666666667,22.4,59.0333333333334,41.3333333333333,69,42,33.9333333333333,23.8666666666667
E01003151,Lambeth 026E,Lambeth,Inner London,3,9.45807770961145,18.3026584867076,43.0666666666667,69.2666666666667,41,62.7666666666667,33.4,63.4333333333333,43.0666666666667,69.2666666666667,43.0666666666667,41,33.4
E01003152,Lambeth 027E,Lambeth,Inner London,7,9.90047145102148,17.1817705605029,47.4666666666667,70.9333333333333,41.7333333333333,61.6666666666667,33.8,62.9,47.4666666666667,70.9333333333333,47.4666666666667,41.7333333333333,33.8
E01003153,Lambeth 029D,Lambeth,Inner London,6,5.24861878453039,10.865561694291,41.2,71.6,46.1333333333333,68.2666666666667,47,73.4666666666667,41.2,71.6,47.4666666666667,48.9333333333333,52.8666666666667
E01003154,Lambeth 030E,Lambeth,Inner London,3,9.45472736368184,21.9609804902451,49.6,69.7333333333334,35.6666666666667,55.6666666666667,44.0666666666667,63.9666666666667,49.6,69.7333333333334,49.6,35.6666666666667,44.0666666666667
E01003155,Lambeth 029E,Lambeth,Inner London,5,11.1111111111111,16.3108921729611,46,70.3333333333333,43.8,64.2333333333333,49.9333333333333,71.2666666666667,46,70.3333333333333,46,43.8,49.9333333333333
E01003156,Lambeth 023B,Lambeth,Inner London,5,8.57321652065081,16.5832290362954,42,67.4,34.8666666666667,60.3,32.2,61.4666666666667,42,67.4,42,34.8666666666667,32.2
E01003157,Lambeth 023C,Lambeth,Inner London,7,7.45891276864728,23.0088495575221,44.4,67.7333333333333,34.8,62.2,29.7333333333333,58.1666666666667,44.4,67.7333333333333,44.4,34.8,29.7333333333333
E01003158,Lambeth 023D,Lambeth,Inner London,9,7.32758620689655,15.0246305418719,18.6666666666667,47.8666666666667,15.3333333333333,39.1666666666667,10.8,37.9666666666667,18.6666666666667,47.8666666666667,18.6666666666667,15.3333333333333,10.8
E01003159,Lambeth 022C,Lambeth,Inner London,2,8.73731679819617,10.2029312288613,56,74,38.2,61.8333333333333,40,63.5666666666667,56,74,56,38.2,40
E01003160,Lambeth 022D,Lambeth,Inner London,3,5.58620689655172,12.2068965517241,46.8,70.0666666666667,33.8666666666667,60.4666666666667,38.4,64.2333333333333,46.8,70.0666666666667,46.8,33.8666666666667,38.4
E01003161,Lambeth 023E,Lambeth,Inner London,5,8.91089108910891,16.7555217060168,40.1333333333333,67.6666666666667,30.4666666666667,60.6333333333333,28.2666666666667,61.0333333333333,40.1333333333333,67.6666666666667,40.1333333333333,30.4666666666667,28.2666666666667
E01003162,Lambeth 022E,Lambeth,Inner London,3,6.89655172413793,17.7262931034483,53.3333333333333,74,47.2,67.9333333333333,51.4,72.2,53.3333333333333,74,53.3333333333333,47.2,51.4
E01003163,Lambeth 023F,Lambeth,Inner London,6,12.7659574468085,16.8961201501877,45.0666666666667,69.6666666666667,33.5333333333333,61.2333333333333,29.2666666666667,60.6,45.0666666666667,69.6666666666667,45.0666666666667,33.5333333333333,29.2666666666667
E01003164,Lambeth 025A,Lambeth,Inner London,3,6.91347011596789,15.2542372881356,44,72,49.0666666666667,69.6666666666667,54.5333333333333,76.1,44,72,48,50.6666666666667,57.7333333333333
E01003165,Lambeth 025B,Lambeth,Inner London,4,15.4080389768575,19.4884287454324,37.3333333333333,60.5333333333334,31.8666666666667,50.4333333333333,34.4,55.2333333333333,37.3333333333333,60.5333333333334,37.3333333333333,31.8666666666667,34.4
E01003166,Lambeth 028D,Lambeth,Inner London,5,6.97583787996882,16.1340607950117,53.8666666666667,75.4666666666667,51.6,69.5333333333333,59.0666666666667,77.0666666666667,53.8666666666667,75.4666666666667,55.2,52.1333333333333,60.1333333333333
